,Stkcd,year,ACCM
8428,300673,2020,0.0306714355327504
8429,300675,2018,0.0636642459968291
8430,300675,2019,0.0853703902951939
8431,300675,2020,0.0516761325482073
8432,300676,2018,0.0325618863696256
8433,300676,2019,0.00595475668324349
8434,300676,2020,0.224090510397467
8435,300677,2018,0.017685478031493
8436,300677,2019,0.056791843760909
8437,300677,2020,0.149942054655365
8438,300678,2018,0.0432324119453483
8439,300678,2019,0.0191187357360611
8440,300678,2020,0.052483651102592
8441,300679,2018,0.0316594615859616
8442,300679,2019,0.00815782792869639
8443,300679,2020,0.0453615855608332
8444,300680,2018,0.0379248642537179
8445,300680,2019,0.0409373576287309
8446,300680,2020,0.0230149116061458
8447,300681,2018,0.0266762690007225
8448,300681,2019,0.245173964319912
8449,300681,2020,0.0717923618395926
8450,300682,2018,0.0160601955706755
8451,300682,2019,0.271943085096799
8452,300682,2020,0.0601121155484707
8453,300685,2018,0.0123528868873221
8454,300685,2019,0.0430128796426089
8455,300685,2020,0.0761342820689416
8456,300686,2018,0.00413039051172208
8457,300686,2019,0.157140451373043
8458,300686,2020,0.103359851940854
8459,300687,2018,0.00633078448336217
8460,300687,2019,0.00813274902263331
8461,300687,2020,0.0460910040571538
8462,601619,2018,0.0597585453215188
8463,601619,2019,0.0673843384896073
8464,601619,2020,0.0552539404839968
8465,603063,2018,0.0466220143729113
8466,603063,2019,0.0350069823446363
8467,603063,2020,0.06138892922645
8468,603233,2018,0.0425596121382298
8469,603233,2019,0.136339822113464
8470,603233,2020,0.0817643740104464
8471,603305,2018,0.0505813008044036
8472,603305,2019,0.0988439742344907
8473,603305,2020,0.0741765229131328
8474,603331,2018,0.054811929440943
8475,603331,2019,0.0243016793581032
8476,603331,2020,0.0606483763873112
8477,603357,2018,0.027264177295574
8478,603357,2019,0.0185654453775291
8479,603357,2020,0.0148065541545356
8480,603387,2018,0.0216898332259796
8481,603387,2019,0.0282814481137429
8482,603387,2020,0.00494843024539201
8483,603595,2018,0.0887719655895534
8484,603595,2019,0.151654479596069
8485,603612,2018,0.0670114198621949
8486,603612,2019,0.0150775879076446
8487,603612,2020,0.0194307685181762
8488,603617,2018,0.0490299031335405
8489,603617,2019,0.0275609919053587
8490,603617,2020,0.067758452603437
8491,603676,2018,0.0405310441085097
8492,603676,2019,0.051125344917073
8493,603676,2020,0.064701299429125
8494,603707,2018,0.15669440749754
8495,603730,2018,0.00893774103722417
8496,603730,2019,0.0365850106172671
8497,603730,2020,0.108556805859642
8498,603757,2018,0.00031438043803763
8499,603757,2019,0.0544935144144458
8500,603757,2020,0.0209683075928551
8501,603801,2018,0.0445986899210438
8502,603801,2019,0.0122934352973612
8503,603801,2020,0.0305811879007784
8504,603825,2018,0.0300924503036124
8505,603825,2019,0.116204950642874
8506,603825,2020,0.051532368025728
8507,603860,2018,0.0191382257387231
8508,603860,2019,0.0157366882121177
8509,603860,2020,0.00299595589925537
8510,603933,2018,0.0826123943137323
8511,603933,2019,0.0347478893668098
8512,603933,2020,0.0369558033570235
8513,002891,2018,0.00949033267967392
8514,002891,2019,0.0387564810670695
8515,002891,2020,0.0507897093891573
8516,002892,2018,0.00124633058531491
8517,002892,2019,0.0320591738752901
8518,002892,2020,0.0486351728157588
8519,002895,2018,0.0230723848068043
8520,002895,2019,0.0263789390017037
8521,002895,2020,0.034769399800893
8522,002896,2018,0.0645354686672323
8523,002896,2019,0.0155657932893875
8524,002896,2020,0.109442949539878
8525,300683,2018,0.00156808771001209
8526,300683,2019,0.00576271300844612
8527,300683,2020,0.0132025207703795
8528,300688,2018,0.117785097336365
8529,300688,2019,0.0977076018804032
8530,300688,2020,0.0409307273299853
8531,300689,2018,0.0300737249863086
8532,300689,2019,0.0185583020256413
8533,300689,2020,0.0051071005249188
8534,300690,2018,0.0113906067733188
8535,300690,2019,0.0857151259671986
8536,300690,2020,0.0139823642339057
8537,300691,2018,0.0446421715724034
8538,300691,2019,0.0367435045817212
8539,300691,2020,0.0520849964185734
8540,300692,2018,0.257863451079466
8541,300692,2019,0.112029786426311
8542,300692,2020,0.0963689511708693
8543,300693,2018,0.00996631288372853
8544,300693,2019,0.0508809899189853
8545,300693,2020,0.0213999013935468
8546,300696,2018,0.0346985187825466
8547,300696,2019,0.0622576917148746
8548,300696,2020,0.0939393620397509
8549,300698,2018,0.00725417638969314
8550,300699,2018,0.0264678563876264
8551,300699,2019,0.000399243327439957
8552,300699,2020,0.098219334828144
8553,601326,2018,0.079298841960001
8554,601326,2019,0.063374463774488
8555,601326,2020,0.0676737578143131
8556,601949,2018,0.0152864628736339
8557,601949,2019,0.0223488410383972
8558,601949,2020,0.0253573802725477
8559,603079,2018,0.0290963216394437
8560,603079,2019,0.00144150924103664
8561,603079,2020,0.0596814961262582
8562,603127,2018,0.0763666538079987
8563,603127,2019,0.00866899831485246
8564,603127,2020,0.0643058997048884
8565,603129,2018,0.0229348919672375
8566,603129,2019,0.121101968625799
8567,603129,2020,0.169372078519331
8568,603181,2018,0.0195221315116541
8569,603181,2019,0.0769860735407197
8570,603181,2020,0.0864342672286063
8571,603359,2018,0.116585160223677
8572,603359,2019,0.0991115523394303
8573,603359,2020,0.0597384762391273
8574,603458,2018,0.0913559996443536
8575,603458,2019,0.075744708715218
8576,603458,2020,0.0549027813632477
8577,603535,2018,0.0160251911328838
8578,603535,2019,0.0113521314143155
8579,603535,2020,0.0264384804865501
8580,603557,2018,0.0383117485473106
8581,603557,2019,0.0506215420150716
8582,603557,2020,0.0155611749353381
8583,603602,2018,0.00285541682619099
8584,603602,2019,0.0927178170061725
8585,603602,2020,0.0292452015480128
8586,603721,2018,0.0688859679856822
8587,603721,2019,0.091980513980461
8588,603776,2018,0.0821586288589995
8589,603776,2019,0.078413393443377
8590,603776,2020,0.0558627490181292
8591,603880,2018,0.0416957231284118
8592,603880,2019,0.0123514105400091
8593,603880,2020,0.00402315506840368
8594,603976,2018,0.0123290994175282
8595,603978,2018,0.00138894563230447
8596,603978,2019,0.0874830427603597
8597,603978,2020,0.137450741949693
8598,002893,2018,0.0674294963880451
8599,002893,2019,0.0755909473777273
8600,002893,2020,0.0402508871071318
8601,002897,2018,0.0427086104808278
8602,002898,2018,0.0640060289942676
8603,002898,2019,0.0749373751512065
8604,002898,2020,0.0800290695089196
8605,002899,2018,0.0194303753291272
8606,002899,2019,0.0224585145907141
8607,002899,2020,0.0157694137075341
8608,002900,2018,0.0488177669198659
8609,002900,2019,0.0778678094067377
8610,002900,2020,0.00993928265418144
8611,002901,2018,0.00386755363179088
8612,002901,2019,0.0158673884918753
8613,002901,2020,0.0021400400394459
8614,002902,2018,0.0302469946273353
8615,002902,2019,0.109954850480224
8616,002902,2020,0.0179417145967586
8617,300654,2018,0.00165549603989016
8618,300654,2019,0.0215729210918839
8619,300654,2020,0.0540807735272596
8620,300695,2018,0.00883407140878893
8621,300695,2019,0.0162450624848766
8622,300695,2020,0.0293624155589511
8623,300697,2018,0.0287818666322107
8624,300697,2019,0.0511316077626154
8625,300697,2020,0.0983675605538805
8626,300700,2018,0.0417001988683945
8627,300700,2019,0.00324021947540842
8628,300700,2020,0.00911083012056402
8629,300701,2018,0.0242468516441904
8630,300701,2019,0.0122088188775239
8631,300701,2020,0.0225813117276645
8632,300702,2018,0.0406807692430758
8633,300702,2019,0.0789731881668439
8634,300702,2020,0.0280393175020285
8635,300703,2018,0.0180212944345525
8636,300703,2019,0.0114724020597125
8637,300703,2020,0.0547905881552938
8638,300706,2018,0.0165699372252207
8639,300706,2019,0.0261666358879989
8640,300706,2020,0.00286993690814018
8641,601086,2018,0.0170613310756234
8642,601086,2019,0.0241720508484597
8643,601086,2020,0.0419095978722928
8644,603055,2018,0.0370935821068685
8645,603055,2019,0.0394415172257006
8646,603055,2020,0.0781106612923024
8647,603106,2018,0.065077947988877
8648,603106,2019,0.0899440293035517
8649,603106,2020,0.0175361515247858
8650,603136,2018,0.0970961835575695
8651,603136,2019,0.08945499351884
8652,603136,2020,0.018410980887366
8653,603157,2018,0.0259445588892092
8654,603183,2018,0.0612758802810131
8655,603183,2019,0.0509804927863609
8656,603183,2020,0.0101175194956164
8657,603277,2018,0.0209906044158379
8658,603277,2019,0.0261658597391326
8659,603277,2020,0.00333955032493199
8660,603321,2018,0.0285309500209964
8661,603321,2019,0.0148957050979665
8662,603321,2020,0.0113748307396231
8663,603363,2018,0.0311914558664216
8664,603363,2019,0.0361501052498318
8665,603363,2020,0.0439141736927307
8666,603367,2018,0.0229646674830937
8667,603367,2019,0.0537355704182581
8668,603367,2020,0.000681514996059088
8669,603378,2018,0.0325606866302786
8670,603378,2019,0.145539179260315
8671,603378,2020,0.17047424670461
8672,603386,2018,0.0629162578605219
8673,603386,2019,0.0840629157937652
8674,603500,2018,0.00740712638335488
8675,603500,2019,0.0236345547556004
8676,603500,2020,0.0460827897978751
8677,603527,2018,0.0446478076309092
8678,603527,2019,0.0320562841457787
8679,603527,2020,0.185536653105031
8680,603533,2018,0.0448164787412332
8681,603533,2019,0.112653203755659
8682,603533,2020,0.04485146519022
8683,603648,2018,0.0868895642725614
8684,603648,2019,0.0120459441159417
8685,603648,2020,0.0434584692837392
8686,603725,2018,0.00536873544904128
8687,603725,2019,0.0379224753283061
8688,603725,2020,0.00494508201159017
8689,603813,2018,0.0586021836779185
8690,603813,2019,0.0214127730063668
8691,603813,2020,0.184954525932429
8692,603882,2018,0.1130035655999
8693,603882,2019,0.0970895004874586
8694,603882,2020,0.0582731647438862
8695,603963,2018,0.113444365666202
8696,603963,2019,0.0059121173779657
8697,603963,2020,0.0115558329353874
8698,002903,2018,0.0615003165030278
8699,002903,2019,0.0400386685042011
8700,002903,2020,0.0566069873323773
8701,002905,2018,0.00845268472511006
8702,002905,2019,0.0975895258140897
8703,002905,2020,0.122945164057625
8704,002906,2018,0.0325628506921386
8705,002907,2018,0.0777733546468667
8706,002907,2019,0.0948756671948511
8707,002907,2020,0.0496433819382381
8708,002908,2018,0.00209242545740257
8709,002908,2019,0.0323136843381839
8710,002908,2020,0.0220685382301535
8711,002909,2018,0.0608750332242459
8712,002909,2019,0.0448496452382263
8713,002909,2020,0.153467273792014
8714,002910,2018,0.0394904522411416
8715,002910,2019,0.0250154000396621
8716,002910,2020,0.0801763836248358
8717,300705,2018,0.0418780307862344
8718,300705,2019,0.0283381420722639
8719,300705,2020,0.0863521467150599
8720,300707,2018,0.0264947795207015
8721,300707,2019,0.0138439333580085
8722,300707,2020,0.0150474357565611
8723,300708,2018,0.278077736195608
8724,300708,2019,0.188648840424327
8725,300708,2020,0.0987818660236276
8726,300709,2018,0.00668932173442742
8727,300709,2019,0.182237564334943
8728,300709,2020,0.0557803022348193
8729,300710,2018,0.0346677860588153
8730,300710,2019,0.155611882499736
8731,300710,2020,0.0279282839637591
8732,300711,2018,0.00495581322992429
8733,300711,2019,0.0420075048826695
8734,300711,2020,0.0112625861348085
8735,300712,2018,0.0160631131056852
8736,300712,2019,0.331200896785559
8737,300712,2020,0.0251741653049236
8738,300713,2018,0.050220291522923
8739,300713,2019,0.0751192634084271
8740,300713,2020,0.00880008450879944
8741,300715,2018,0.10174133197543
8742,300715,2019,0.0489940719176197
8743,300715,2020,0.185811311775624
8744,603103,2018,0.130518596149782
8745,603103,2019,0.109139028674662
8746,603103,2020,0.101995750657783
8747,603110,2018,0.0499925641484113
8748,603110,2019,0.0740432509383492
8749,603110,2020,0.00906105764100008
8750,603260,2018,0.171099872830218
8751,603260,2019,0.0143871933781197
8752,603260,2020,0.00972851387111111
8753,603289,2018,0.0127449519177903
8754,603289,2019,0.00462249001156967
8755,603289,2020,0.0606317578248646
8756,603396,2018,0.0184461397384948
8757,603396,2019,0.0837820478585083
8758,603396,2020,0.0705954772940235
8759,603466,2018,0.0450054358046929
8760,603466,2019,0.025063166267778
8761,603466,2020,0.0225544730705916
8762,603499,2018,0.0246883887612155
8763,603607,2018,0.00100266831890727
8764,603607,2019,0.0264629507908761
8765,603607,2020,0.0259223293571525
8766,603683,2018,0.0589445750266287
8767,603683,2019,0.0610368262335153
8768,603683,2020,0.0174236116627719
8769,603722,2018,0.000967580927609427
8770,603722,2019,0.0197934044659877
8771,603722,2020,0.00118263392571358
8772,603829,2018,0.052412902195488
8773,603829,2019,0.0115608073687697
8774,603912,2018,0.0242460815579175
8775,603912,2019,0.19184454578975
8776,603912,2020,0.0646987494247921
8777,603922,2018,0.0105613878540593
8778,603937,2018,0.0342810497392092
8779,603937,2019,0.0304143097390148
8780,603937,2020,0.0156185428869629
8781,002864,2018,0.00942404142816586
8782,002864,2019,0.00370384289926377
8783,002864,2020,0.0583917099052792
8784,002911,2018,0.0324279059075002
8785,002911,2019,0.0894482561400617
8786,002911,2020,0.0545137978320434
8787,002912,2018,0.065843937425931
8788,002912,2019,0.0345722530019155
8789,002912,2020,0.0130511087522076
8790,002913,2018,0.0414780114333161
8791,002913,2019,0.0770996552293136
8792,002913,2020,0.00713528029399121
8793,300716,2018,0.0115030936694058
8794,300716,2019,0.00404113807869328
8795,300716,2020,0.0844521793346322
8796,300717,2018,0.00220628423788866
8797,300717,2019,0.00699395337202163
8798,300717,2020,0.037736519217672
8799,300718,2018,0.00798298730847266
8800,300718,2019,0.0340522858354714
8801,300718,2020,0.00921216382790416
8802,300719,2018,0.0329234684430687
8803,300719,2019,0.018018526771727
8804,300719,2020,0.0484875663514843
8805,300720,2018,0.0546146733202669
8806,300720,2019,0.0147140676392965
8807,300720,2020,0.00952043666979005
8808,300721,2018,0.0647880914828754
8809,300721,2019,0.0134186367256349
8810,300721,2020,0.0506569076372537
8811,300722,2018,0.0272197890133084
8812,300722,2019,0.0320058771864809
8813,300722,2020,0.0761248618212625
8814,300723,2018,0.0800494233241134
8815,300723,2019,0.0581130207271271
8816,300723,2020,0.069157325781014
8817,300725,2018,0.028141317281688
8818,300725,2019,0.0167216805232792
8819,300725,2020,0.0972797327987897
8820,300726,2018,0.169442784261792
8821,300726,2019,0.0664977518778585
8822,300726,2020,0.0664859110751614
8823,300727,2018,0.067926224698045
8824,300727,2019,0.0575310316597891
8825,300727,2020,0.0106730025615718
8826,300729,2018,0.0291503195540883
8827,300729,2019,0.0293809927212026
8828,300729,2020,0.0242464504806828
8829,600903,2018,0.0257702938390026
8830,600903,2019,0.0599925232036849
8831,600903,2020,0.0198194178602701
8832,600933,2018,0.0103425190948554
8833,600933,2019,0.118249776999616
8834,601019,2018,0.0143355419200656
8835,603076,2018,0.0386851665474518
8836,603076,2019,0.0767707786207324
8837,603076,2020,0.00122227298015084
8838,603083,2018,0.00841375587084028
8839,603083,2019,0.00599990360977904
8840,603083,2020,0.03324046257094
8841,603278,2018,0.0517706144367938
8842,603278,2019,0.0311306232379992
8843,603278,2020,0.0509888331260502
8844,603365,2018,0.0243413797980196
8845,603365,2019,0.0218529795821822
8846,603365,2020,0.0587241503912121
8847,603507,2018,0.060357651228174
8848,603507,2019,0.0685602603782455
8849,603507,2020,0.0542132205691506
8850,603605,2018,0.090313082511178
8851,603605,2019,0.0545582288964189
8852,603605,2020,0.0316918023584977
8853,603619,2018,0.0238627605441981
8854,603659,2018,0.0256009744432012
8855,603659,2019,0.00368744793523815
8856,603659,2020,0.0217525657708438
8857,603661,2018,0.0267559085655142
8858,603661,2019,0.014529287927741
8859,603661,2020,0.0693498247997538
8860,603685,2018,0.0829175979575445
8861,603685,2019,0.0161569118744973
8862,603685,2020,0.0414082179261526
8863,603711,2018,0.078763843085549
8864,603711,2019,0.109902471016774
8865,603711,2020,0.0188093834203447
8866,603809,2018,0.0214534968913161
8867,603809,2019,0.053880373644468
8868,603809,2020,0.028374383129051
8869,603848,2018,0.036063073374101
8870,603848,2019,0.0201666143765019
8871,603848,2020,0.0496719348879971
8872,603856,2018,0.0184415697455863
8873,603856,2019,0.0127171475124544
8874,603856,2020,0.0780515205273604
8875,603916,2018,0.0380045391236948
8876,603916,2019,0.0545021510443813
8877,603970,2018,0.00365842177736267
8878,603970,2019,0.0236019269592931
8879,603970,2020,0.137828165860625
8880,001965,2018,0.00407156204684689
8881,001965,2019,0.00097733225108771
8882,001965,2020,0.0168062010282581
8883,002915,2018,0.028239028634467
8884,002915,2019,0.401240405639092
8885,002915,2020,0.0318754975659605
8886,002916,2018,0.0430717743629557
8887,002916,2019,0.0392757200682621
8888,002916,2020,0.0185184487544859
8889,002917,2018,0.0361485998413635
8890,002917,2019,0.0495820240514631
8891,002917,2020,0.0248809638191674
8892,002918,2018,0.0148847309678579
8893,002918,2019,0.110734316489056
8894,002918,2020,0.0287794595542254
8895,002919,2018,0.0101700313405821
8896,002920,2018,0.087808861524292
8897,002920,2019,0.0407116922657876
8898,002920,2020,0.0128282725088684
8899,002921,2018,0.0184966796651438
8900,002921,2019,0.00303812377803167
8901,002921,2020,0.0670230454355506
8902,002922,2018,0.0187784182301359
8903,002922,2019,0.042388365140914
8904,002922,2020,0.00314295332448332
8905,300684,2018,0.0249190474271073
8906,300684,2019,0.0795789042815027
8907,300684,2020,0.036951952967832
8908,300730,2018,0.0477641592370634
8909,300730,2019,0.0582370518965567
8910,300730,2020,0.0491089307606517
8911,300731,2018,0.0398630850791829
8912,300731,2019,0.0793668213669031
8913,300731,2020,0.111756105314164
8914,300732,2018,0.0661884326033076
8915,300732,2019,0.00335775592837032
8916,300732,2020,0.0185029357350919
8917,300735,2018,0.0154776703445589
8918,300735,2019,0.0353132473182861
8919,300735,2020,0.137812256288818
8920,600025,2018,0.0112189278134442
8921,600025,2019,0.0500192479800355
8922,600025,2020,0.0609399606417356
8923,603283,2018,0.0323142622370255
8924,603283,2019,0.0575074564185874
8925,603283,2020,0.0933427292835411
8926,603329,2018,0.10703350582371
8927,603477,2018,0.0487941384703879
8928,603477,2019,0.00715383927758902
8929,603477,2020,0.0166218413449521
8930,603655,2018,0.0124130176069199
8931,603890,2018,0.0106820053297733
8932,603890,2019,0.0216068498877307
8933,603890,2020,0.00614472994363476
8934,603917,2018,0.0260289752965376
8935,603917,2019,0.00388711872246428
8936,603917,2020,0.0198701242367915
8937,002923,2018,0.0711925682858997
8938,002923,2019,0.042507015650089
8939,002923,2020,0.0595477714125037
8940,002925,2018,0.0207000848862277
8941,002925,2019,0.00709358211738014
8942,002925,2020,0.0214648944905551
8943,300624,2018,0.0708268395862647
8944,300624,2019,0.0685013054936672
8945,300624,2020,0.0778798940730688
8946,300664,2018,0.0789720096144754
8947,300664,2019,0.0467377670199732
8948,300664,2020,0.0275638178418884
8949,300733,2018,0.0370646132614048
8950,300733,2019,0.0171852269391109
8951,300733,2020,0.0377045482355454
8952,300736,2018,0.0621274409760798
8953,300736,2019,0.0347525513530878
8954,300736,2020,0.0785065127164243
8955,300737,2018,0.102188453225392
8956,300737,2019,0.00562069183375855
8957,300737,2020,0.0464145037877222
8958,300738,2018,0.244875951572683
8959,300738,2019,0.0262957421908807
8960,300738,2020,0.0606863375822103
8961,300739,2018,0.0642637557586542
8962,300739,2019,0.0698740014728864
8963,300739,2020,0.0395944724290395
8964,601828,2018,0.0373307718420404
8965,601828,2019,0.0141685136509231
8966,601828,2020,0.0241710915724318
8967,603056,2018,0.21019075467637
8968,603080,2018,0.00400846612946352
8969,603080,2019,0.00577520025431135
8970,603080,2020,0.0935642516125099
8971,603161,2018,0.0424522651411383
8972,603161,2019,0.0596998794072931
8973,603161,2020,0.0207506722236271
8974,603356,2018,0.00478173902220502
8975,603356,2019,0.0727215809692515
8976,603356,2020,0.00119110026321188
8977,603506,2018,0.0757754408354444
8978,603895,2018,0.0572406683517918
8979,603895,2019,0.0396982138817462
8980,603895,2020,0.0431940436555035
8981,002927,2018,0.123163622370711
8982,002927,2019,0.039111970581204
8983,002927,2020,0.0445912861008952
8984,002929,2018,0.040734188948423
8985,002929,2019,0.0885238467039991
8986,002929,2020,0.0354967484133544
8987,300644,2018,0.0596531538770844
8988,300644,2019,0.00159812946306838
8989,300644,2020,0.0126078443701477
8990,300740,2018,0.169992876641437
8991,300740,2019,0.121972386134745
8992,300740,2020,0.0137883638817466
8993,300741,2018,0.00216000477838835
8994,300741,2019,0.0379722584333977
8995,300741,2020,0.0264114718142417
8996,603156,2018,0.0334386537776089
8997,603156,2019,0.045850828379464
8998,603156,2020,0.0391720101829719
8999,603516,2018,0.0207179268784986
9000,603516,2019,0.0478520992580641
9001,603516,2020,0.00851278453661239
9002,603680,2018,0.00427089620665827
9003,603680,2019,0.0705235382765005
9004,603680,2020,0.0478507091671812
9005,603709,2018,0.0248556467017714
9006,603709,2019,0.0205424683485128
9007,603709,2020,0.010369665401847
9008,603712,2018,0.0163494099562487
9009,603712,2019,0.00395315784967859
9010,603712,2020,0.0642919872935253
9011,603871,2018,0.17491982434921
9012,603871,2019,0.0399980673840874
9013,603871,2020,0.0745485140271064
9014,002928,2018,0.0548729701412196
9015,002928,2019,0.0812074553583333
9016,002928,2020,0.0302224371214136
9017,002930,2018,0.0397495460619945
9018,002930,2019,0.0424482490334858
9019,002930,2020,0.0119152863306136
9020,300504,2018,0.0844978100356118
9021,300504,2019,0.0190299346815354
9022,300504,2020,0.0149440063172107
9023,300634,2018,0.0593832425310603
9024,300634,2019,0.0434908916381629
9025,300634,2020,0.0497798790154248
9026,600929,2018,0.0396143486744431
9027,600929,2019,0.0408178139444912
9028,600929,2020,0.0166869868468707
9029,603059,2018,0.0316345814159792
9030,603059,2019,9.78374119547098e-05
9031,603059,2020,0.0156654352216992
9032,603214,2018,0.10059331866837
9033,603214,2019,0.0126286933274943
9034,603214,2020,0.0698950704395287
9035,002931,2018,0.0722892898435084
9036,002931,2019,0.0100549943782124
9037,002931,2020,0.00250806394287125
9038,300743,2018,0.0204241026097558
9039,300743,2019,0.00378166277139827
9040,300743,2020,0.0483147070411907
9041,603301,2018,0.0399806237174191
9042,603348,2018,0.0152585875419291
9043,603348,2019,0.0552082494281288
9044,603348,2020,0.158177475770813
9045,603596,2018,0.00113900663685111
9046,603596,2019,0.107151793062063
9047,603596,2020,0.0437719435095796
9048,603733,2018,0.111959171595234
9049,603733,2019,0.00167755773286671
9050,603733,2020,0.0556728726961095
9051,603773,2018,0.0274123415866136
9052,603773,2019,0.00360792432426378
9053,603773,2020,0.0466079260491525
9054,603876,2018,0.0258017490858631
9055,603876,2019,0.0878537260352533
9056,603876,2020,0.0544285120191413
9057,603897,2018,0.388436081946196
9058,603897,2019,0.150243917304751
9059,603897,2020,0.0874151657539448
9060,603486,2018,0.0982399331015764
9061,603486,2019,0.00515014445049877
9062,603486,2020,0.19358731105448
9063,300746,2018,0.0583179418934276
9064,300746,2019,0.0611893102147944
9065,300746,2020,0.0429171791107624
9066,300745,2018,0.21771947491757
9067,300745,2019,0.033624235525595
9068,300745,2020,0.0942362254020409
9069,603045,2018,0.0124215369245321
9070,300454,2018,0.124965377916855
9071,300454,2019,0.0858666408183544
9072,300454,2020,0.0961593796808712
9073,603013,2018,0.013830452053995
9074,603013,2019,0.0756694980547359
9075,603013,2020,0.171869109016919
9076,603259,2018,0.00417930292385018
9077,603259,2019,0.0486254032486774
9078,603259,2020,0.0415705651297907
9079,300742,2020,0.092995176207442
9080,603650,2018,0.0094249783658364
9081,603650,2019,0.0335239861107328
9082,603650,2020,0.0449701302477977
9083,300747,2018,0.0961317504733521
9084,300747,2019,0.0883593692246923
9085,300747,2020,0.0585638555251397
9086,603587,2018,0.0173132925861653
9087,603587,2019,0.0393447627912852
9088,603587,2020,0.0186249704301574
9089,603666,2018,0.0199832152887493
9090,603666,2019,0.17587832849408
9091,603666,2020,0.101742485718227
9092,601330,2018,0.0674928522220178
9093,601330,2019,0.0309529336120086
9094,601330,2020,0.0010640544900403
9095,300750,2018,0.107720074793242
9096,300750,2019,0.111924419434733
9097,300750,2020,0.151544038473431
9098,601138,2018,0.0738698841851179
9099,601138,2019,0.0537049084240999
9100,601138,2020,0.0278424687930471
9101,002932,2018,0.00125356867272684
9102,002933,2018,0.00295345138193791
9103,002933,2019,0.00197727895919174
9104,002933,2020,0.0595350756860508
9105,300724,2018,0.107537518861278
9106,300724,2019,0.135408293940943
9107,300724,2020,0.0227985087337181
9108,601068,2018,0.0253174215901545
9109,601068,2019,0.0277586777668495
9110,601068,2020,0.058866728208541
9111,601606,2018,0.00643371285905969
9112,601606,2019,0.0698957062584308
9113,601606,2020,0.0269318095554076
9114,601869,2018,0.027083288404042
9115,601869,2019,0.0441978815643958
9116,601869,2020,0.0144560988094539
9117,603105,2018,0.0862791864007631
9118,603105,2019,0.0894459897180029
9119,603105,2020,0.0552237288264464
9120,603192,2018,0.0215478845393615
9121,603192,2019,0.0257282225888847
9122,603192,2020,0.00658150334709383
9123,603590,2018,0.0640426079408976
9124,603590,2019,0.00560229499703962
9125,603590,2020,0.0291070139656581
9126,603657,2018,0.0887844749544869
9127,603657,2019,0.0238192941701662
9128,603657,2020,0.0933448231776995
9129,603693,2018,0.086144016135802
9130,603693,2019,0.0473939061843778
9131,603693,2020,0.114363055026234
9132,603706,2018,0.0154017871564517
9133,603706,2019,0.0397459897801838
9134,603706,2020,0.0865720110813908
9135,603713,2018,0.0387679213236813
9136,603713,2019,0.0507079777304598
9137,603713,2020,0.0395315562361027
9138,002935,2018,0.0879931397581569
9139,002935,2019,0.0127051519812255
9140,002935,2020,0.0137318758783942
9141,002937,2018,0.499340089515831
9142,002937,2019,0.200904671513198
9143,002937,2020,0.136689351464092
9144,002938,2018,0.136914991844129
9145,002938,2019,0.0621465692515822
9146,002938,2020,0.0796299740570788
9147,300748,2018,0.051690209076414
9148,300748,2019,0.0445851604686777
9149,300748,2020,0.0411987341888539
9150,300749,2018,0.0563953459286638
9151,300749,2019,0.0289513627601427
9152,300749,2020,0.0465764936971844
9153,603297,2018,0.0294901437109449
9154,603297,2019,0.0122480851279811
9155,603297,2020,0.0608496042943908
9156,603583,2018,0.00907518924894763
9157,603583,2019,0.0287049949992242
9158,603583,2020,0.0620332518140809
9159,603790,2018,0.0889115927752217
9160,603790,2019,0.00918581378316519
9161,603790,2020,0.0413532939121882
9162,603810,2018,0.000483537971523399
9163,603810,2019,0.0545833363804933
9164,603810,2020,0.00760887540142766
9165,002940,2018,0.0146365428668079
9166,002940,2019,0.0531657167326615
9167,002940,2020,0.0572252746704017
9168,002941,2018,0.0832476249664974
9169,002941,2019,0.22487402028631
9170,002941,2020,0.0143919772098154
9171,002943,2018,0.0655383223771175
9172,002943,2019,0.050801342058319
9173,002943,2020,0.0457661000325192
9174,300674,2018,0.00132998603199288
9175,300674,2019,0.0105014448598611
9176,300674,2020,0.0189861444446886
9177,300694,2018,0.0121581362459925
9178,300694,2019,0.00413706428913375
9179,300694,2020,0.0270723331932437
9180,300751,2018,0.113298088559047
9181,300751,2019,0.128109478770182
9182,300752,2018,0.145699418725667
9183,300752,2019,0.0521194351603999
9184,300752,2020,0.0327116251261988
9185,300760,2018,0.0136829087547304
9186,300760,2019,0.00217741095341974
9187,300760,2020,0.071836754915194
9188,603187,2018,0.0870722380767689
9189,603187,2019,0.0160962515733319
9190,603187,2020,0.051968275229752
9191,603220,2018,0.0946154511620646
9192,603220,2019,0.0192931627432117
9193,002942,2018,0.0672193496683613
9194,002942,2019,0.0543730492494875
9195,002942,2020,0.0308497379743941
9196,300753,2018,0.0168035157494022
9197,300753,2019,0.0231445195860904
9198,300756,2018,0.0167979883839309
9199,300756,2019,0.0283599518228461
9200,300756,2020,0.0515607356923392
9201,603185,2018,0.122074966363759
9202,603185,2019,0.22794351660598
9203,603185,2020,0.247487032187498
9204,603629,2018,0.126414248514953
9205,603629,2019,0.00430518569638661
9206,603629,2020,0.0522639634411899
9207,002946,2018,0.0574198698472982
9208,002946,2019,0.0876397785395354
9209,002946,2020,0.016936914306245
9210,300755,2018,0.241202569230692
9211,300755,2019,0.0842626642709816
9212,300755,2020,0.0123958793232607
