,Stkcd,Time,PB
8014,300395,2016-12-31,3.5666009223229986
8015,300395,2017-12-31,4.188130837207354
8016,300395,2018-12-31,3.083345923662522
8017,300395,2019-12-31,3.0334835918872516
8018,300395,2020-12-31,7.646312183633833
8019,300396,2016-12-31,1.722222700617417
8020,300396,2017-12-31,3.50767655012996
8021,300396,2018-12-31,1.7584952907496114
8022,300396,2019-12-31,2.29048372725836
8023,300396,2020-12-31,3.1658293048155426
8024,300397,2016-12-31,2.302497519058923
8025,300397,2017-12-31,2.3252947892469065
8026,300397,2018-12-31,1.5256135254792715
8027,300397,2019-12-31,3.0810754185640956
8028,300397,2020-12-31,3.644846187490888
8029,300398,2016-12-31,2.9932323017657074
8030,300398,2017-12-31,3.054983594738096
8031,300398,2018-12-31,2.0724658405817826
8032,300398,2019-12-31,1.923794646464258
8033,300398,2020-12-31,2.107423821897398
8034,300399,2016-12-31,3.524713528907938
8035,300399,2017-12-31,4.3673843734987114
8036,300399,2018-12-31,2.677971276080093
8037,300399,2019-12-31,4.012036108324975
8038,300399,2020-12-31,6.334486209823521
8039,300400,2016-12-31,5.0081131432921335
8040,300400,2017-12-31,3.4141345168999657
8041,300400,2018-12-31,3.067070702113825
8042,300400,2019-12-31,3.055907833819732
8043,300400,2020-12-31,2.504765316013716
8044,300401,2016-12-31,4.723821760757323
8045,300401,2017-12-31,5.5613950203268985
8046,300401,2018-12-31,3.3143091985337496
8047,300401,2019-12-31,2.9452651916778585
8048,300401,2020-12-31,2.4230265054869435
8049,300402,2016-12-31,2.111477569773776
8050,300402,2017-12-31,1.6486306473842827
8051,300402,2018-12-31,1.267272930036396
8052,300402,2019-12-31,1.7054689272088808
8053,300402,2020-12-31,2.576569195054018
8054,300403,2016-12-31,3.0674282068428185
8055,300403,2017-12-31,2.396455163522118
8056,300403,2018-12-31,1.6539724282796207
8057,300403,2019-12-31,1.6529554016103092
8058,300403,2020-12-31,1.6846758515194094
8059,300404,2016-12-31,4.651573860015536
8060,300404,2017-12-31,2.9669364600887707
8061,300404,2018-12-31,2.125913611374488
8062,300404,2019-12-31,3.1512240929989255
8063,300404,2020-12-31,2.791720872580276
8064,300405,2016-12-31,1.6898971190633916
8065,300405,2017-12-31,1.4701515138150139
8066,300405,2018-12-31,1.15048452655836
8067,300405,2019-12-31,1.2518417722073603
8068,300405,2020-12-31,1.5086301185934137
8069,300406,2016-12-31,3.688757405180491
8070,300406,2017-12-31,3.1223167590352046
8071,300406,2018-12-31,2.1382415956414085
8072,300406,2019-12-31,2.8904657985634383
8073,300406,2020-12-31,2.5981719262327028
8074,300407,2016-12-31,2.098706357401298
8075,300407,2017-12-31,1.5512967289357174
8076,300407,2018-12-31,1.2436094021845243
8077,300407,2019-12-31,1.2606684063890674
8078,300407,2020-12-31,1.2176723219428205
8079,300408,2016-12-31,3.147039108254998
8080,300408,2017-12-31,4.702363878321632
8081,300408,2018-12-31,3.500358786775644
8082,300408,2019-12-31,4.462074596963112
8083,300408,2020-12-31,5.2379879840555645
8084,300409,2016-12-31,2.433273555912977
8085,300409,2017-12-31,2.302767927048312
8086,300409,2018-12-31,1.3706422144095616
8087,300409,2019-12-31,1.578237991976238
8088,300409,2020-12-31,1.6343260774703248
8089,300410,2016-12-31,2.6134840093980887
8090,300410,2017-12-31,1.630797280482455
8091,300410,2018-12-31,1.7069477895879601
8092,300410,2019-12-31,1.8313207118709869
8093,300410,2020-12-31,1.9202777489736114
8094,300411,2016-12-31,3.832416108411387
8095,300411,2017-12-31,1.3582047792509773
8096,300411,2018-12-31,1.292311907232682
8097,300411,2019-12-31,1.3007334836114086
8098,300411,2020-12-31,1.7599591689472804
8099,300412,2016-12-31,2.1177646570491913
8100,300412,2017-12-31,1.5792723660500663
8101,300412,2018-12-31,1.5378487648767645
8102,300412,2019-12-31,1.4964817713555432
8103,300412,2020-12-31,1.8140589569160996
8104,300413,2016-12-31,2.600252744566772
8105,300413,2017-12-31,3.233117468856996
8106,300413,2018-12-31,1.5311801877533147
8107,300413,2019-12-31,2.465355590563605
8108,300413,2020-12-31,4.216455984415979
8109,300414,2016-12-31,3.1258693824219863
8110,300414,2017-12-31,2.4938402146697656
8111,300414,2018-12-31,2.6458596265633725
8112,300414,2019-12-31,3.7994354038989804
8113,300414,2020-12-31,3.531846661345351
8114,300415,2016-12-31,2.4563325481256952
8115,300415,2017-12-31,2.784065124851401
8116,300415,2018-12-31,1.3632428821681015
8117,300415,2019-12-31,1.6577672196425521
8118,300415,2020-12-31,2.0876870306618596
8119,300416,2016-12-31,3.4003080679109527
8120,300416,2017-12-31,2.175814516164126
8121,300416,2018-12-31,1.6235716628296257
8122,300416,2019-12-31,1.9675317903949032
8123,300416,2020-12-31,2.396885965753293
8124,300417,2016-12-31,4.249171411574743
8125,300417,2017-12-31,2.15297767577448
8126,300417,2018-12-31,1.6228049534498399
8127,300417,2019-12-31,3.169612293024317
8128,300417,2020-12-31,2.1592162908550714
8129,300418,2016-12-31,2.2296196045992596
8130,300418,2017-12-31,1.481780032717703
8131,300418,2018-12-31,1.5667866302963265
8132,300418,2019-12-31,1.7769280113154777
8133,300418,2020-12-31,1.8855117278829472
8134,300419,2016-12-31,1.9536630204802496
8135,300419,2017-12-31,1.6259607395519826
8136,300419,2018-12-31,1.5539846497396297
8137,300419,2019-12-31,2.174669450243563
8138,300419,2020-12-31,2.274769395252556
8139,300420,2016-12-31,2.2711116864594048
8140,300420,2017-12-31,1.3860302015980928
8141,300420,2018-12-31,1.5365089901141011
8142,300420,2019-12-31,1.4973915439304732
8143,300420,2020-12-31,1.4362595206052973
8144,300421,2016-12-31,1.8802682766777166
8145,300421,2017-12-31,1.4263605696884116
8146,300421,2018-12-31,1.3366946748757542
8147,300421,2019-12-31,1.29946241239999
8148,300421,2020-12-31,1.3261948684215763
8149,300422,2016-12-31,2.028681499033333
8150,300422,2017-12-31,1.7096851956649224
8151,300422,2018-12-31,1.2058711454328837
8152,300422,2019-12-31,1.133667311723367
8153,300422,2020-12-31,1.1629989556269378
8154,300423,2016-12-31,3.1441597233139444
8155,300423,2017-12-31,2.351264862933015
8156,300423,2018-12-31,1.1229167087760432
8157,300423,2019-12-31,1.1986800135690578
8158,300423,2020-12-31,1.144291757780898
8159,300424,2016-12-31,3.6257237851106026
8160,300424,2017-12-31,2.9686627955303813
8161,300424,2018-12-31,1.7274379331550618
8162,300424,2019-12-31,1.906744919478162
8163,300424,2020-12-31,2.2515777931385417
8164,300425,2016-12-31,1.7457033875374235
8165,300425,2017-12-31,1.4061533269587716
8166,300425,2018-12-31,1.3726270709510933
8167,300425,2019-12-31,1.3105885066630318
8168,300425,2020-12-31,1.2924672424177408
8169,300426,2016-12-31,2.3952210549511617
8170,300426,2017-12-31,1.7595844565347447
8171,300426,2018-12-31,1.5074702689176211
8172,300426,2019-12-31,1.635769703255018
8173,300426,2020-12-31,1.738347422639194
8174,300427,2016-12-31,2.5829181292440575
8175,300427,2017-12-31,1.2748321364784292
8176,300427,2018-12-31,1.3143195110731418
8177,300427,2019-12-31,1.389267078260193
8178,300427,2020-12-31,2.145747771640939
8179,300428,2016-12-31,2.890398961768693
8180,300428,2017-12-31,2.1725103574431293
8181,300428,2018-12-31,1.0198462071919554
8182,300428,2019-12-31,1.1491373425969125
8183,300428,2020-12-31,1.121533899483646
8184,300429,2016-12-31,3.567962550665068
8185,300429,2017-12-31,2.518866308651802
8186,300429,2018-12-31,2.8765720466234797
8187,300429,2019-12-31,2.8985003159365346
8188,300429,2020-12-31,2.0815336740110113
8189,300430,2016-12-31,2.8133747837218133
8190,300430,2017-12-31,1.3942587214368674
8191,300430,2018-12-31,1.155125232902125
8192,300430,2019-12-31,1.1509135376204864
8193,300430,2020-12-31,1.2197799516967138
8194,300431,2016-12-31,4.226364059000042
8195,300431,2017-12-31,2.4805401624257697
8196,300431,2018-12-31,3.113644926159911
8197,300432,2016-12-31,1.5694595722908773
8198,300432,2017-12-31,1.3017290867459246
8199,300432,2018-12-31,1.2831007926996698
8200,300432,2019-12-31,2.196802773243821
8201,300432,2020-12-31,2.7040547300677367
8202,300433,2016-12-31,1.182671963460167
8203,300433,2017-12-31,1.2913139765368251
8204,300433,2018-12-31,1.1956616612283988
8205,300433,2019-12-31,1.7692539056279968
8206,300433,2020-12-31,2.1506440103488993
8207,300434,2016-12-31,3.244414740025047
8208,300434,2017-12-31,1.1589781984611087
8209,300434,2018-12-31,1.1311666966425842
8210,300434,2019-12-31,1.0480202896728081
8211,300434,2020-12-31,1.3219784200242717
8212,300435,2016-12-31,2.260270102277222
8213,300435,2017-12-31,1.8388978381917016
8214,300435,2018-12-31,1.4776854716919796
8215,300435,2019-12-31,1.2132256150750562
8216,300435,2020-12-31,1.5760192904761154
8217,300436,2016-12-31,5.007912501752769
8218,300436,2017-12-31,2.9178848836055717
8219,300436,2018-12-31,3.665890719797643
8220,300436,2019-12-31,4.662982910167634
8221,300436,2020-12-31,4.908842789400826
8222,300437,2016-12-31,1.9708045021058045
8223,300437,2017-12-31,1.3007284079084287
8224,300437,2018-12-31,1.136594830084756
8225,300437,2019-12-31,1.0486687150662233
8226,300437,2020-12-31,1.1001039598242035
8227,300438,2016-12-31,2.8195303226388546
8228,300438,2017-12-31,1.7657362413832074
8229,300438,2018-12-31,1.3279471795729854
8230,300438,2019-12-31,1.703354074508114
8231,300438,2020-12-31,1.9093115213585132
8232,300439,2016-12-31,1.805138869333218
8233,300439,2017-12-31,1.321976672399639
8234,300439,2018-12-31,1.2964636361397017
8235,300439,2019-12-31,1.5147062833046046
8236,300439,2020-12-31,1.8466129425407916
8237,300440,2016-12-31,2.3244191857559593
8238,300440,2017-12-31,1.7825756792504626
8239,300440,2018-12-31,1.7112943717239408
8240,300440,2019-12-31,2.1546476827841494
8241,300440,2020-12-31,2.356878550048316
8242,300441,2016-12-31,2.1947681117751503
8243,300441,2017-12-31,1.7331623279836388
8244,300441,2018-12-31,1.344358868533802
8245,300441,2019-12-31,1.704364365831585
8246,300441,2020-12-31,2.4617566110473788
8247,300442,2016-12-31,2.322098247976872
8248,300442,2017-12-31,1.403420134868675
8249,300442,2018-12-31,1.2613314867440368
8250,300442,2019-12-31,1.370540774273305
8251,300442,2020-12-31,3.3124318881193004
8252,300443,2016-12-31,2.457008493878363
8253,300443,2017-12-31,1.7364186019051984
8254,300443,2018-12-31,1.3124479122234836
8255,300443,2019-12-31,1.419047592018141
8256,300443,2020-12-31,2.133788541555532
8257,300444,2016-12-31,2.2247089524512957
8258,300444,2018-12-31,1.2700557681487794
8259,300444,2019-12-31,1.4112294348590606
8260,300444,2020-12-31,1.5436315166334014
8261,300445,2016-12-31,3.2388454163859666
8262,300445,2017-12-31,1.9780006764762312
8263,300445,2018-12-31,1.9637106276019165
8264,300445,2019-12-31,2.907652942544778
8265,300445,2020-12-31,2.216439777114816
8266,300447,2016-12-31,3.913097921362384
8267,300447,2017-12-31,1.7455479798773228
8268,300447,2018-12-31,1.5900172357868358
8269,300447,2019-12-31,1.7039113284544674
8270,300447,2020-12-31,2.007036670567008
8271,300448,2016-12-31,2.943280050153492
8272,300448,2017-12-31,1.9961633739951814
8273,300448,2018-12-31,2.0545398138997837
8274,300448,2019-12-31,2.2571529175958616
8275,300448,2020-12-31,2.8217420871297523
8276,300449,2017-12-31,1.5574383254423125
8277,300449,2018-12-31,1.3292092401309537
8278,300449,2019-12-31,2.019675680479229
8279,300449,2020-12-31,2.7733173590253455
8280,300450,2017-12-31,2.286811955452903
8281,300450,2018-12-31,2.442455742701942
8282,300450,2019-12-31,4.570906182150612
8283,300450,2020-12-31,6.565513981262023
8284,300451,2016-12-31,4.476175555605291
8285,300451,2017-12-31,1.6075593872626641
8286,300451,2018-12-31,2.561724758045097
8287,300451,2019-12-31,3.143349301547785
8288,300451,2020-12-31,2.7228369783044353
8289,300452,2016-12-31,4.2395516250201375
8290,300452,2017-12-31,2.5666758211437624
8291,300452,2018-12-31,2.4583615020588776
8292,300452,2019-12-31,2.490858549124712
8293,300452,2020-12-31,3.13470779821259
8294,300453,2016-12-31,3.2771735033967904
8295,300453,2017-12-31,2.3690843962625325
8296,300453,2018-12-31,1.8067336964868064
8297,300453,2019-12-31,1.6185603553063692
8298,300453,2020-12-31,3.022216312110323
8299,300454,2018-12-31,1.6320135783529721
8300,300454,2019-12-31,4.224025411736877
8301,300454,2020-12-31,6.140205451274399
8302,300455,2016-12-31,2.8713107246326874
8303,300455,2018-12-31,3.775893187533511
8304,300455,2019-12-31,2.7709043954856423
8305,300455,2020-12-31,2.8490028490028494
8306,300456,2016-12-31,2.73156873992734
8307,300456,2017-12-31,1.8277392327881794
8308,300456,2018-12-31,1.6744304424849887
8309,300456,2019-12-31,2.50557490416176
8310,300456,2020-12-31,2.3039191969459245
8311,300457,2016-12-31,2.695359668794204
8312,300457,2017-12-31,2.0097755482667696
8313,300457,2018-12-31,1.7326518236160442
8314,300457,2019-12-31,2.1316689262357285
8315,300457,2020-12-31,2.1779137763935927
8316,300458,2016-12-31,3.231237014466248
8317,300458,2017-12-31,2.4479804161566707
8318,300458,2018-12-31,2.15268105662197
8319,300458,2019-12-31,3.102439448138071
8320,300458,2020-12-31,3.174976108304785
8321,300459,2017-12-31,1.2459941288756649
8322,300459,2018-12-31,1.2325972673318584
8323,300459,2019-12-31,1.6259686708356504
8324,300459,2020-12-31,1.8207772533939286
8325,300460,2016-12-31,2.7102474455917824
8326,300460,2017-12-31,1.793924694629169
8327,300460,2018-12-31,1.7580470207256162
8328,300460,2019-12-31,3.7809899387857726
8329,300460,2020-12-31,3.991840677654874
8330,300461,2016-12-31,2.45703867870288
8331,300461,2017-12-31,1.9612380903816964
8332,300461,2018-12-31,2.0059214802095786
8333,300461,2019-12-31,3.6066578904658
8334,300461,2020-12-31,3.2637395274757917
8335,300462,2016-12-31,3.2253902722229393
8336,300462,2017-12-31,2.335995589640327
8337,300462,2018-12-31,1.9382474366677651
8338,300462,2019-12-31,1.4222343586220825
8339,300462,2020-12-31,1.4791936619509973
8340,300463,2016-12-31,3.0821295049175377
8341,300463,2017-12-31,2.686626510555756
8342,300463,2018-12-31,1.7580717469079914
8343,300463,2019-12-31,2.4395956126312504
8344,300463,2020-12-31,3.4336414454257027
8345,300464,2016-12-31,2.6707689678012096
8346,300464,2017-12-31,1.7345662630330971
8347,300464,2018-12-31,1.1667712871587486
8348,300464,2019-12-31,1.5730220427578852
8349,300464,2020-12-31,1.9163916644628163
8350,300465,2016-12-31,3.3792460226274312
8351,300465,2017-12-31,1.819700440913417
8352,300465,2018-12-31,1.587893896929807
8353,300465,2019-12-31,2.309815561227436
8354,300465,2020-12-31,3.4806822137138878
8355,300466,2016-12-31,2.862499821093761
8356,300466,2017-12-31,1.8449265442496405
8357,300466,2018-12-31,1.5405495756556193
8358,300466,2019-12-31,2.142295555379411
8359,300466,2020-12-31,2.391503466484275
8360,300467,2016-12-31,6.320113762047717
8361,300467,2017-12-31,1.9388675074888757
8362,300467,2018-12-31,1.6185210601960354
8363,300467,2019-12-31,2.14746652636552
8364,300467,2020-12-31,2.2728512464316237
8365,300468,2016-12-31,3.6943719937047903
8366,300468,2017-12-31,2.7606159486304582
8367,300468,2018-12-31,2.0017936070719364
8368,300468,2019-12-31,5.454942177612917
8369,300468,2020-12-31,4.682744088035589
8370,300469,2016-12-31,3.420592651882865
8371,300469,2017-12-31,1.7926319242648865
8372,300469,2018-12-31,2.0749427834527463
8373,300469,2019-12-31,2.8060014759567764
8374,300469,2020-12-31,2.6238386234293047
8375,300470,2016-12-31,2.8936524839112923
8376,300470,2017-12-31,2.5678423961050965
8377,300470,2018-12-31,2.920151380647573
8378,300470,2019-12-31,3.0836691963032976
8379,300470,2020-12-31,4.117768169652049
8380,300471,2016-12-31,2.1460701164028433
8381,300471,2017-12-31,1.6087412564912709
8382,300471,2018-12-31,1.2720105525995444
8383,300471,2019-12-31,1.8543621087064155
8384,300471,2020-12-31,2.3972364658022234
8385,300472,2016-12-31,2.6717608239710384
8386,300472,2017-12-31,1.4468806699636254
8387,300472,2018-12-31,1.2290991686373223
8388,300472,2019-12-31,1.8492731431910687
8389,300472,2020-12-31,1.7359332984989384
8390,300473,2017-12-31,1.2576196027682722
8391,300473,2018-12-31,1.3210702782966648
8392,300473,2019-12-31,1.5160887336414026
8393,300473,2020-12-31,1.1240362793949539
8394,300474,2016-12-31,4.5827623975179765
8395,300474,2017-12-31,3.9003841878425027
8396,300474,2018-12-31,1.8134503613299844
8397,300474,2019-12-31,3.7977183308268394
8398,300474,2020-12-31,4.13370040592938
8399,300475,2016-12-31,1.8327673136946208
8400,300475,2017-12-31,1.3962814233134315
8401,300475,2018-12-31,1.1661644385151462
8402,300475,2019-12-31,1.871842435791125
8403,300475,2020-12-31,2.3090208827848637
8404,300476,2016-12-31,2.362139626073297
8405,300476,2017-12-31,1.8040772145047808
8406,300476,2018-12-31,2.1011449138635645
8407,300476,2019-12-31,2.3081574902018716
8408,300476,2020-12-31,2.3208371723848225
8409,300477,2017-12-31,1.4850411801919265
8410,300477,2018-12-31,1.387878821524335
8411,300477,2019-12-31,1.518109528566267
8412,300477,2020-12-31,1.6362969944496806
8413,300478,2016-12-31,3.0295869461157667
8414,300478,2017-12-31,1.6000870447352336
8415,300478,2018-12-31,2.081802341194913
8416,300478,2019-12-31,2.4784560210371347
8417,300478,2020-12-31,3.823901679840008
8418,300479,2016-12-31,4.918524639349181
8419,300479,2017-12-31,3.850404099910285
8420,300479,2018-12-31,2.7815328471213916
8421,300479,2019-12-31,3.0554036340970825
8422,300479,2020-12-31,2.8391185104848646
8423,300480,2017-12-31,2.1135929389087096
8424,300480,2018-12-31,1.6352908855427204
8425,300480,2019-12-31,2.3612304844300462
8426,300480,2020-12-31,2.716173454836826
8427,300481,2016-12-31,5.25394965665439
8428,300481,2017-12-31,3.2368116110906113
8429,300481,2018-12-31,3.042917305679301
8430,300481,2019-12-31,4.794415464866523
8431,300481,2020-12-31,4.9065305922182425
8432,300482,2016-12-31,8.319952077076037
8433,300482,2017-12-31,5.179495413556811
8434,300482,2018-12-31,2.5809715293030604
8435,300482,2019-12-31,4.624555464605964
8436,300482,2020-12-31,5.5240988813699765
8437,300483,2016-12-31,4.111250436820359
8438,300483,2018-12-31,0.810887954745965
8439,300483,2019-12-31,1.0337658954428497
8440,300483,2020-12-31,1.1145612975276802
8441,300484,2016-12-31,2.8430413719380443
8442,300484,2017-12-31,2.5239013457441977
8443,300484,2018-12-31,1.6898657063723146
8444,300484,2019-12-31,2.0500247027976686
8445,300484,2020-12-31,2.837169186072904
8446,300485,2016-12-31,2.2992047050925084
8447,300485,2017-12-31,1.6589057525874782
8448,300485,2018-12-31,1.4050291613802446
8449,300485,2019-12-31,1.301839238476119
8450,300485,2020-12-31,1.749236458285958
8451,300486,2016-12-31,2.738030698800195
8452,300486,2017-12-31,2.232965266225284
8453,300486,2018-12-31,1.4409678692984504
8454,300486,2019-12-31,1.742342405129456
8455,300486,2020-12-31,1.7541490009244367
8456,300487,2016-12-31,2.7498893169549925
8457,300487,2017-12-31,2.036195409601069
8458,300487,2018-12-31,2.157851125535147
8459,300487,2019-12-31,2.4805401624257697
8460,300487,2020-12-31,2.739065649925497
8461,300488,2016-12-31,2.426595486532395
8462,300488,2017-12-31,1.5414329468960937
8463,300488,2018-12-31,1.4339651861932097
8464,300488,2019-12-31,1.419583437436119
8465,300488,2020-12-31,2.0958560733717295
8466,300489,2016-12-31,3.255367286814135
8467,300489,2017-12-31,2.1045055359018123
8468,300489,2018-12-31,1.702130556817969
8469,300489,2019-12-31,3.3468770290441987
8470,300489,2020-12-31,2.9298792010805395
8471,300490,2016-12-31,2.2044883382566907
8472,300490,2017-12-31,1.3500232203993907
8473,300490,2018-12-31,1.2302483625394294
8474,300490,2019-12-31,1.3126942787532554
8475,300490,2020-12-31,1.3079093200310237
8476,300491,2016-12-31,3.4541121204794307
8477,300491,2017-12-31,2.257759354461445
8478,300491,2018-12-31,2.1987300135441767
8479,300491,2019-12-31,2.209641993804164
8480,300491,2020-12-31,2.4863870310052465
8481,300492,2016-12-31,4.52065260140954
8482,300492,2018-12-31,2.3780081803481403
8483,300492,2019-12-31,8.520064752492118
8484,300492,2020-12-31,17.098108949150223
8485,300493,2016-12-31,3.761448910120178
8486,300493,2017-12-31,2.75881856353835
8487,300493,2018-12-31,2.6913988276266707
8488,300493,2019-12-31,4.503977011701332
8489,300493,2020-12-31,3.6629365762531823
8490,300494,2016-12-31,2.7443274751089497
8491,300494,2017-12-31,2.2260658960026536
8492,300494,2018-12-31,1.4930743745138177
8493,300494,2019-12-31,2.092347865386708
8494,300494,2020-12-31,2.0484205653231076
8495,300496,2017-12-31,3.4411325455433888
8496,300496,2018-12-31,2.8742817888380143
8497,300496,2019-12-31,5.028056555580137
8498,300496,2020-12-31,6.566548687675245
8499,300497,2016-12-31,3.1074332911758216
8500,300497,2017-12-31,1.9183106589013452
8501,300497,2018-12-31,1.9264853201818604
8502,300497,2019-12-31,1.9907628603280778
8503,300497,2020-12-31,1.7117366938148106
8504,300498,2016-12-31,3.0146905872315797
8505,300498,2017-12-31,2.2657549268840884
8506,300498,2018-12-31,2.386617756913435
8507,300498,2019-12-31,2.5176487175097435
8508,300498,2020-12-31,1.64710998082764
8509,300499,2016-12-31,2.0556801526136947
8510,300499,2017-12-31,2.0021062157389573
8511,300499,2018-12-31,1.4796248263290361
8512,300499,2019-12-31,1.4791367757776563
8513,300499,2020-12-31,1.6666500001666649
8514,300500,2016-12-31,2.290772310976923
8515,300500,2017-12-31,2.0120359993481003
8516,300500,2018-12-31,1.2238838485272394
8517,300500,2019-12-31,1.3954027062440084
8518,300500,2020-12-31,1.2540128410914928
8519,300501,2016-12-31,2.8168379304128357
8520,300501,2017-12-31,1.8936739926601194
8521,300501,2018-12-31,1.3674895763107047
8522,300501,2019-12-31,1.4883477256558404
8523,300501,2020-12-31,1.7449509843268503
8524,300502,2016-12-31,2.700483926719668
8525,300502,2017-12-31,3.158190609436042
8526,300502,2018-12-31,2.3909488241313683
8527,300502,2019-12-31,4.341559140718615
8528,300502,2020-12-31,3.543749357695429
8529,300503,2016-12-31,2.7756497796134076
8530,300503,2017-12-31,1.881035773538341
8531,300503,2018-12-31,1.3906078346845405
8532,300503,2019-12-31,1.7300199990311889
8533,300503,2020-12-31,1.6653704533304912
8534,300504,2018-12-31,1.4348869811269316
8535,300504,2019-12-31,1.6240146291237791
8536,300504,2020-12-31,1.4741587344642098
8537,300505,2016-12-31,2.907762854492639
8538,300505,2017-12-31,2.0340706839562674
8539,300505,2018-12-31,1.53366941142369
8540,300505,2019-12-31,1.4967595156486209
8541,300505,2020-12-31,1.3209969828428911
8542,300506,2016-12-31,4.742438182318294
8543,300506,2017-12-31,2.6220361159254604
8544,300506,2018-12-31,1.3301905364924471
8545,300506,2019-12-31,1.5224964069084799
8546,300506,2020-12-31,1.575311714805567
8547,300507,2016-12-31,2.6458246241606123
8548,300507,2017-12-31,2.103398882253834
8549,300507,2018-12-31,1.4435888774364172
8550,300507,2019-12-31,1.9544419579599537
8551,300507,2020-12-31,1.951775530199823
8552,300508,2016-12-31,3.9008862813631255
8553,300508,2017-12-31,2.6820221374107223
8554,300508,2018-12-31,1.949473544669262
8555,300508,2019-12-31,2.5553815056818907
8556,300508,2020-12-31,2.1385662624063575
8557,300509,2016-12-31,1.8857463972815078
8558,300509,2017-12-31,1.4142871285728429
8559,300509,2018-12-31,1.290375860680699
8560,300509,2019-12-31,1.5430217612358987
8561,300509,2020-12-31,1.44804557289027
8562,300510,2016-12-31,2.683756830161133
8563,300510,2017-12-31,1.4423063054747063
8564,300510,2018-12-31,1.036785136648281
8565,300510,2019-12-31,1.6994721439520886
8566,300510,2020-12-31,1.4819227651493259
8567,300511,2016-12-31,1.605969065823854
8568,300511,2017-12-31,1.4413209418167563
8569,300511,2018-12-31,1.1209292054741697
8570,300511,2019-12-31,1.174282278671276
8571,300511,2020-12-31,1.5346626581278036
8572,300512,2016-12-31,1.9389577326603857
8573,300512,2017-12-31,1.4715187545065262
8574,300512,2018-12-31,1.275591555583902
8575,300512,2019-12-31,1.7096325828616172
8576,300512,2020-12-31,1.6486578276625
8577,300513,2017-12-31,2.9646231519280426
8578,300513,2018-12-31,1.179785090347942
8579,300513,2019-12-31,1.3360428281889005
8580,300513,2020-12-31,1.233164225412555
8581,300514,2017-12-31,1.762303965712614
8582,300514,2018-12-31,1.9891472128069256
8583,300514,2019-12-31,1.75770710623406
8584,300514,2020-12-31,2.4752781593831608
8585,300515,2016-12-31,3.2201867064252383
8586,300515,2017-12-31,2.547076338424939
8587,300515,2018-12-31,1.952358546742392
8588,300515,2019-12-31,2.8969888697687622
8589,300515,2020-12-31,2.765953327303555
8590,300516,2016-12-31,2.909522576440432
8591,300516,2017-12-31,2.310904464898517
8592,300516,2018-12-31,1.5998924872248586
8593,300516,2019-12-31,4.496079418746853
8594,300516,2020-12-31,4.0420535248727765
8595,300517,2016-12-31,2.140837110126802
8596,300517,2017-12-31,1.524346093634483
8597,300517,2018-12-31,1.2290130656379008
8598,300517,2019-12-31,1.3649845961488325
8599,300517,2020-12-31,1.2774704042044107
8600,300518,2016-12-31,3.1200177217006595
8601,300518,2017-12-31,2.2839497713766277
8602,300518,2018-12-31,1.2782002939860677
8603,300518,2019-12-31,1.8768874449368147
8604,300518,2020-12-31,2.055215417403975
8605,300519,2016-12-31,3.0827185878682695
8606,300519,2017-12-31,2.955318539008727
8607,300519,2018-12-31,2.087203356222997
8608,300519,2019-12-31,2.133114902367331
8609,300519,2020-12-31,2.386128006223022
8610,300520,2016-12-31,2.575872319160884
8611,300520,2017-12-31,3.1098298612082935
8612,300520,2018-12-31,1.504739176034922
8613,300520,2019-12-31,1.8424621189788337
8614,300520,2020-12-31,2.2365410550658775
8615,300521,2016-12-31,3.112462611542879
8616,300521,2017-12-31,3.339199193249475
8617,300521,2018-12-31,1.8429408913567917
8618,300521,2019-12-31,2.6912394772536437
8619,300521,2020-12-31,5.031699708161417
8620,300522,2016-12-31,3.3830987154374177
8621,300522,2017-12-31,2.326203519545925
8622,300522,2018-12-31,1.854816122803666
8623,300522,2019-12-31,2.4011102733904157
8624,300522,2020-12-31,3.53088642903801
8625,300523,2016-12-31,2.6293232647781113
8626,300523,2018-12-31,3.427768351414811
8627,300523,2019-12-31,4.053391269805883
8628,300523,2020-12-31,2.882550480665293
8629,300525,2016-12-31,3.799146711648564
8630,300525,2017-12-31,2.8049546719325016
8631,300525,2018-12-31,2.36179931318876
8632,300525,2019-12-31,3.5428077459948555
8633,300525,2020-12-31,3.3295598321901845
8634,300526,2016-12-31,4.169394145336741
8635,300526,2017-12-31,2.071731636170777
8636,300526,2018-12-31,1.458233991142687
8637,300526,2019-12-31,9.44224649928711
8638,300526,2020-12-31,20.2228558717062
8639,300527,2016-12-31,1.8134010336385893
8640,300527,2017-12-31,1.9180015957773278
8641,300527,2018-12-31,1.2556866911023297
8642,300527,2019-12-31,2.967517552866325
8643,300527,2020-12-31,2.583104943804552
8644,300528,2016-12-31,1.8580004570681123
8645,300528,2017-12-31,1.3569054956029476
8646,300528,2018-12-31,1.3348942696993684
8647,300528,2019-12-31,1.2719167148935089
8648,300528,2020-12-31,1.4145452024992184
8649,300529,2016-12-31,2.4276971107976686
8650,300529,2017-12-31,2.772633003205164
8651,300529,2018-12-31,2.9482088157340005
8652,300529,2019-12-31,7.1327693690352225
8653,300529,2020-12-31,10.645205931508746
8654,300531,2016-12-31,5.294310733685582
8655,300531,2017-12-31,2.9573374499470635
8656,300531,2018-12-31,2.442915179542051
8657,300531,2019-12-31,2.795115256577605
8658,300531,2020-12-31,2.613661609231453
8659,300532,2016-12-31,2.1146387985468205
