,Stkcd,Time,INS
13099,600828,2016-12-31,0.896229
13100,600828,2017-12-31,0.86063
13101,600828,2018-12-31,0.8624160000000001
13102,600828,2019-12-31,0.8838039999999999
13103,600828,2020-12-31,0.8706579999999999
13104,600829,2016-12-31,0.891526
13105,600829,2017-12-31,0.826323
13106,600829,2018-12-31,0.816191
13107,600829,2019-12-31,0.8064830000000001
13108,600829,2020-12-31,0.795967
13109,600830,2016-12-31,0.35415199999999997
13110,600830,2017-12-31,0.39767600000000003
13111,600830,2018-12-31,0.385256
13112,600830,2019-12-31,0.40373
13113,600830,2020-12-31,0.39909999999999995
13114,600831,2016-12-31,0.541886
13115,600831,2017-12-31,0.521375
13116,600831,2018-12-31,0.49869300000000005
13117,600831,2019-12-31,0.410363
13118,600831,2020-12-31,0.36512300000000003
13119,600833,2016-12-31,0.520448
13120,600833,2017-12-31,0.5308160000000001
13121,600833,2018-12-31,0.508157
13122,600833,2019-12-31,0.515405
13123,600833,2020-12-31,0.514958
13124,600834,2016-12-31,0.6406870000000001
13125,600834,2017-12-31,0.620441
13126,600834,2018-12-31,0.614129
13127,600834,2019-12-31,0.6129220000000001
13128,600834,2020-12-31,0.6080760000000001
13129,600835,2016-12-31,0.574931
13130,600835,2017-12-31,0.585194
13131,600835,2018-12-31,0.6046320000000001
13132,600835,2019-12-31,0.618332
13133,600835,2020-12-31,0.669355
13134,600836,2016-12-31,0.28394400000000003
13135,600836,2017-12-31,0.27003900000000003
13136,600836,2018-12-31,0.272305
13137,600836,2019-12-31,0.272304
13138,600836,2020-12-31,0.2723
13139,600838,2016-12-31,0.291924
13140,600838,2017-12-31,0.290553
13141,600838,2018-12-31,0.29071400000000003
13142,600838,2019-12-31,0.286586
13143,600838,2020-12-31,0.361543
13144,600839,2016-12-31,0.318071
13145,600839,2017-12-31,0.316421
13146,600839,2018-12-31,0.321877
13147,600839,2019-12-31,0.331056
13148,600839,2020-12-31,0.287883
13149,600841,2016-12-31,0.52738
13150,600841,2017-12-31,0.529807
13151,600841,2018-12-31,0.513784
13152,600841,2019-12-31,0.5129520000000001
13153,600841,2020-12-31,0.507329
13154,600843,2016-12-31,0.29592300000000005
13155,600843,2017-12-31,0.296952
13156,600843,2018-12-31,0.28902
13157,600843,2019-12-31,0.294569
13158,600843,2020-12-31,0.305344
13159,600844,2016-12-31,0.351303
13160,600844,2017-12-31,0.344051
13161,600844,2018-12-31,0.34053300000000003
13162,600844,2019-12-31,0.306477
13163,600844,2020-12-31,0.309105
13164,600845,2016-12-31,0.5980380000000001
13165,600845,2017-12-31,0.610571
13166,600845,2018-12-31,0.6528360000000001
13167,600845,2019-12-31,0.642392
13168,600845,2020-12-31,0.6409480000000001
13169,600846,2016-12-31,0.25366700000000003
13170,600846,2017-12-31,0.236058
13171,600846,2018-12-31,0.23986200000000002
13172,600846,2019-12-31,0.26546800000000004
13173,600846,2020-12-31,0.300401
13174,600847,2016-12-31,0.431305
13175,600847,2017-12-31,0.3403
13176,600847,2018-12-31,0.3346
13177,600847,2019-12-31,0.3373
13178,600847,2020-12-31,0.31510000000000005
13179,600848,2016-12-31,0.710793
13180,600848,2017-12-31,0.716314
13181,600848,2018-12-31,0.708686
13182,600848,2019-12-31,0.778741
13183,600848,2020-12-31,0.7694620000000001
13184,600850,2016-12-31,0.5674130000000001
13185,600850,2017-12-31,0.535451
13186,600850,2018-12-31,0.50385
13187,600850,2019-12-31,0.496517
13188,600850,2020-12-31,0.434623
13189,600851,2016-12-31,0.29956499999999997
13190,600851,2017-12-31,0.308089
13191,600851,2018-12-31,0.349041
13192,600851,2019-12-31,0.37911900000000004
13193,600851,2020-12-31,0.394358
13194,600853,2016-12-31,0.363442
13195,600853,2017-12-31,0.338376
13196,600853,2018-12-31,0.45237099999999997
13197,600853,2019-12-31,0.449287
13198,600853,2020-12-31,0.44667
13199,600854,2016-12-31,0.429808
13200,600854,2017-12-31,0.39852899999999997
13201,600854,2018-12-31,0.3983
13202,600854,2019-12-31,0.38326
13203,600854,2020-12-31,0.39354700000000004
13204,600855,2016-12-31,0.572635
13205,600855,2017-12-31,0.482634
13206,600855,2018-12-31,0.393484
13207,600855,2019-12-31,0.5243650000000001
13208,600855,2020-12-31,0.489018
13209,600857,2016-12-31,0.21580500000000002
13210,600857,2017-12-31,0.2481
13211,600857,2018-12-31,0.2961
13212,600857,2019-12-31,0.2911
13213,600857,2020-12-31,0.2929
13214,600858,2016-12-31,0.633281
13215,600858,2017-12-31,0.621225
13216,600858,2018-12-31,0.6414790000000001
13217,600858,2019-12-31,0.618655
13218,600858,2020-12-31,0.659627
13219,600859,2016-12-31,0.6876340000000001
13220,600859,2017-12-31,0.73336
13221,600859,2018-12-31,0.7320409999999999
13222,600859,2019-12-31,0.718323
13223,600859,2020-12-31,0.7017610000000001
13224,600860,2016-12-31,0.668603
13225,600860,2017-12-31,0.6783
13226,600860,2018-12-31,0.677508
13227,600860,2019-12-31,0.6683
13228,600860,2020-12-31,0.7723000000000001
13229,600861,2016-12-31,0.39463299999999996
13230,600861,2017-12-31,0.367755
13231,600861,2018-12-31,0.40486500000000003
13232,600861,2019-12-31,0.353204
13233,600861,2020-12-31,0.35740000000000005
13234,600862,2016-12-31,0.739713
13235,600862,2017-12-31,0.72804
13236,600862,2018-12-31,0.7202679999999999
13237,600862,2019-12-31,0.733947
13238,600862,2020-12-31,0.775196
13239,600863,2016-12-31,0.6462340000000001
13240,600863,2017-12-31,0.6433530000000001
13241,600863,2018-12-31,0.6560320000000001
13242,600863,2019-12-31,0.66091
13243,600863,2020-12-31,0.683566
13244,600865,2016-12-31,0.406505
13245,600865,2017-12-31,0.465762
13246,600865,2018-12-31,0.421635
13247,600865,2019-12-31,0.413334
13248,600865,2020-12-31,0.408025
13249,600866,2016-12-31,0.37644
13250,600866,2017-12-31,0.37479999999999997
13251,600866,2018-12-31,0.41189000000000003
13252,600866,2019-12-31,0.37634300000000004
13253,600866,2020-12-31,0.32807200000000003
13254,600867,2016-12-31,0.633371
13255,600867,2017-12-31,0.658494
13256,600867,2018-12-31,0.669914
13257,600867,2019-12-31,0.5658679999999999
13258,600867,2020-12-31,0.5536690000000001
13259,600868,2016-12-31,0.054188
13260,600868,2017-12-31,0.056182
13261,600868,2018-12-31,0.110988
13262,600868,2019-12-31,0.121713
13263,600868,2020-12-31,0.121866
13264,600869,2016-12-31,0.708057
13265,600869,2017-12-31,0.699936
13266,600869,2018-12-31,0.652007
13267,600869,2019-12-31,0.63318
13268,600869,2020-12-31,0.636785
13269,600871,2016-12-31,0.9084780000000001
13270,600871,2017-12-31,0.900198
13271,600871,2018-12-31,0.920769
13272,600871,2019-12-31,0.9230710000000001
13273,600871,2020-12-31,0.919787
13274,600872,2016-12-31,0.5001639999999999
13275,600872,2017-12-31,0.634429
13276,600872,2018-12-31,0.669423
13277,600872,2019-12-31,0.636682
13278,600872,2020-12-31,0.687382
13279,600873,2016-12-31,0.08057299999999999
13280,600873,2017-12-31,0.08683500000000001
13281,600873,2018-12-31,0.12259
13282,600873,2019-12-31,0.113456
13283,600873,2020-12-31,0.125707
13284,600874,2016-12-31,0.7558920000000001
13285,600874,2017-12-31,0.755001
13286,600874,2018-12-31,0.758318
13287,600874,2019-12-31,0.762534
13288,600874,2020-12-31,0.761606
13289,600875,2016-12-31,0.63978
13290,600875,2017-12-31,0.630706
13291,600875,2018-12-31,0.7304940000000001
13292,600875,2019-12-31,0.736848
13293,600875,2020-12-31,0.7106359999999999
13294,600876,2016-12-31,0.815347
13295,600876,2017-12-31,0.809748
13296,600876,2018-12-31,0.81589
13297,600876,2019-12-31,0.8160540000000001
13298,600876,2020-12-31,0.8233750000000001
13299,600877,2016-12-31,0.230537
13300,600877,2017-12-31,0.22436
13301,600877,2018-12-31,0.223401
13302,600877,2019-12-31,0.350901
13303,600877,2020-12-31,0.35090000000000005
13304,600879,2016-12-31,0.474592
13305,600879,2017-12-31,0.42613900000000005
13306,600879,2018-12-31,0.431916
13307,600879,2019-12-31,0.42954000000000003
13308,600879,2020-12-31,0.39612200000000003
13309,600880,2016-12-31,0.401412
13310,600880,2017-12-31,0.403534
13311,600880,2018-12-31,0.39609000000000005
13312,600880,2019-12-31,0.40376
13313,600880,2020-12-31,0.390623
13314,600881,2016-12-31,0.495235
13315,600881,2017-12-31,0.515966
13316,600881,2018-12-31,0.479471
13317,600881,2019-12-31,0.444929
13318,600881,2020-12-31,0.438735
13319,600882,2016-12-31,0.313311
13320,600882,2017-12-31,0.265001
13321,600882,2018-12-31,0.287999
13322,600882,2019-12-31,0.334027
13323,600882,2020-12-31,0.304566
13324,600883,2016-12-31,0.5406730000000001
13325,600883,2017-12-31,0.517789
13326,600883,2018-12-31,0.5357540000000001
13327,600883,2019-12-31,0.502005
13328,600883,2020-12-31,0.478827
13329,600884,2016-12-31,0.587725
13330,600884,2017-12-31,0.585845
13331,600884,2018-12-31,0.612616
13332,600884,2019-12-31,0.6304460000000001
13333,600884,2020-12-31,0.659054
13334,600885,2016-12-31,0.792776
13335,600885,2017-12-31,0.768335
13336,600885,2018-12-31,0.78801
13337,600885,2019-12-31,0.7519520000000001
13338,600885,2020-12-31,0.7312120000000001
13339,600886,2016-12-31,0.5917450000000001
13340,600886,2017-12-31,0.6552880000000001
13341,600886,2018-12-31,0.7413299999999999
13342,600886,2019-12-31,0.740637
13343,600886,2020-12-31,0.770753
13344,600887,2016-12-31,0.33437300000000003
13345,600887,2017-12-31,0.452001
13346,600887,2018-12-31,0.43835500000000005
13347,600887,2019-12-31,0.410224
13348,600887,2020-12-31,0.444354
13349,600888,2016-12-31,0.42607799999999996
13350,600888,2017-12-31,0.39027
13351,600888,2018-12-31,0.39750500000000005
13352,600888,2019-12-31,0.47942900000000005
13353,600888,2020-12-31,0.46634000000000003
13354,600889,2016-12-31,0.506882
13355,600889,2017-12-31,0.435252
13356,600889,2018-12-31,0.498428
13357,600889,2019-12-31,0.489964
13358,600889,2020-12-31,0.4932
13359,600891,2016-12-31,0.614274
13360,600891,2017-12-31,0.67644
13361,600891,2018-12-31,0.608356
13362,600891,2019-12-31,0.533662
13363,600891,2020-12-31,0.5255
13364,600892,2016-12-31,0.217796
13365,600892,2017-12-31,0.126346
13366,600892,2018-12-31,0.090414
13367,600892,2019-12-31,0.190961
13368,600892,2020-12-31,0.19039999999999999
13369,600893,2016-12-31,0.725429
13370,600893,2017-12-31,0.7212649999999999
13371,600893,2018-12-31,0.715458
13372,600893,2019-12-31,0.7358140000000001
13373,600893,2020-12-31,0.745795
13374,600894,2016-12-31,0.702891
13375,600894,2017-12-31,0.661871
13376,600894,2018-12-31,0.6422239999999999
13377,600894,2019-12-31,0.637466
13378,600894,2020-12-31,0.62324
13379,600895,2016-12-31,0.565896
13380,600895,2017-12-31,0.589861
13381,600895,2018-12-31,0.596202
13382,600895,2019-12-31,0.600653
13383,600895,2020-12-31,0.582932
13384,600897,2016-12-31,0.76625
13385,600897,2017-12-31,0.751568
13386,600897,2018-12-31,0.769413
13387,600897,2019-12-31,0.7612909999999999
13388,600897,2020-12-31,0.723364
13389,600900,2016-12-31,0.857498
13390,600900,2017-12-31,0.879841
13391,600900,2018-12-31,0.894225
13392,600900,2019-12-31,0.887346
13393,600900,2020-12-31,0.876936
13394,600903,2017-12-31,0.84919
13395,600903,2018-12-31,0.8394
13396,600903,2019-12-31,0.8157519999999999
13397,600903,2020-12-31,0.8216060000000001
13398,600916,2020-12-31,0.8781
13399,600917,2016-12-31,0.9064650000000001
13400,600917,2017-12-31,0.907863
13401,600917,2018-12-31,0.907787
13402,600917,2019-12-31,0.899086
13403,600917,2020-12-31,0.910252
13404,600929,2018-12-31,0.8314530000000001
13405,600929,2019-12-31,0.749993
13406,600929,2020-12-31,0.724237
13407,600933,2017-12-31,0.769252
13408,600933,2018-12-31,0.724886
13409,600933,2019-12-31,0.767053
13410,600933,2020-12-31,0.721793
13411,600936,2016-12-31,0.550901
13412,600936,2017-12-31,0.557646
13413,600936,2018-12-31,0.549519
13414,600936,2019-12-31,0.522182
13415,600936,2020-12-31,0.511557
13416,600939,2016-12-31,1.0
13417,600939,2017-12-31,0.9008240000000001
13418,600939,2018-12-31,0.9042279999999999
13419,600939,2019-12-31,0.891822
13420,600939,2020-12-31,0.8763
13421,600956,2020-12-31,0.9643240000000001
13422,600959,2016-12-31,0.7737940000000001
13423,600959,2017-12-31,0.790424
13424,600959,2018-12-31,0.556713
13425,600959,2019-12-31,0.509529
13426,600959,2020-12-31,0.649995
13427,600960,2016-12-31,0.646065
13428,600960,2017-12-31,0.6477310000000001
13429,600960,2018-12-31,0.546987
13430,600960,2019-12-31,0.49932400000000005
13431,600960,2020-12-31,0.496832
13432,600961,2016-12-31,0.5531550000000001
13433,600961,2017-12-31,0.508202
13434,600961,2018-12-31,0.49929
13435,600961,2019-12-31,0.476794
13436,600961,2020-12-31,0.439741
13437,600962,2016-12-31,0.50153
13438,600962,2017-12-31,0.5130440000000001
13439,600962,2018-12-31,0.514385
13440,600962,2019-12-31,0.508228
13441,600962,2020-12-31,0.478061
13442,600963,2016-12-31,0.579028
13443,600963,2017-12-31,0.533977
13444,600963,2018-12-31,0.476285
13445,600963,2019-12-31,0.470721
13446,600963,2020-12-31,0.46789400000000003
13447,600965,2016-12-31,0.487589
13448,600965,2017-12-31,0.479077
13449,600965,2018-12-31,0.47857900000000003
13450,600965,2019-12-31,0.489844
13451,600965,2020-12-31,0.46510300000000004
13452,600966,2016-12-31,0.285957
13453,600966,2017-12-31,0.336765
13454,600966,2018-12-31,0.32616999999999996
13455,600966,2019-12-31,0.5186999999999999
13456,600966,2020-12-31,0.6418200000000001
13457,600967,2016-12-31,0.7154739999999999
13458,600967,2017-12-31,0.715608
13459,600967,2018-12-31,0.729028
13460,600967,2019-12-31,0.715172
13461,600967,2020-12-31,0.658294
13462,600968,2019-12-31,0.820736
13463,600968,2020-12-31,0.8296020000000001
13464,600969,2016-12-31,0.491443
13465,600969,2017-12-31,0.38258200000000003
13466,600969,2018-12-31,0.382344
13467,600969,2019-12-31,0.421958
13468,600969,2020-12-31,0.454
13469,600970,2016-12-31,0.567491
13470,600970,2017-12-31,0.548713
13471,600970,2018-12-31,0.47289700000000007
13472,600970,2019-12-31,0.47567000000000004
13473,600970,2020-12-31,0.490474
13474,600971,2016-12-31,0.632262
13475,600971,2017-12-31,0.608143
13476,600971,2018-12-31,0.624606
13477,600971,2019-12-31,0.6675270000000001
13478,600971,2020-12-31,0.6656270000000001
13479,600973,2016-12-31,0.546089
13480,600973,2017-12-31,0.5210199999999999
13481,600973,2018-12-31,0.522364
13482,600973,2019-12-31,0.500428
13483,600973,2020-12-31,0.517451
13484,600975,2016-12-31,0.530621
13485,600975,2017-12-31,0.513794
13486,600975,2018-12-31,0.505895
13487,600975,2019-12-31,0.475957
13488,600975,2020-12-31,0.39726700000000004
13489,600976,2016-12-31,0.6020770000000001
13490,600976,2017-12-31,0.499525
13491,600976,2018-12-31,0.45249000000000006
13492,600976,2019-12-31,0.478358
13493,600976,2020-12-31,0.40211100000000005
13494,600977,2016-12-31,0.765929
13495,600977,2017-12-31,0.746156
13496,600977,2018-12-31,0.808851
13497,600977,2019-12-31,0.783586
13498,600977,2020-12-31,0.743934
13499,600979,2016-12-31,0.558043
13500,600979,2017-12-31,0.573546
13501,600979,2018-12-31,0.60112
13502,600979,2019-12-31,0.603251
13503,600979,2020-12-31,0.553448
13504,600980,2016-12-31,0.5658500000000001
13505,600980,2017-12-31,0.400541
13506,600980,2018-12-31,0.401939
13507,600980,2019-12-31,0.394307
13508,600980,2020-12-31,0.394915
13509,600981,2016-12-31,0.9042650000000001
13510,600981,2017-12-31,0.899653
13511,600981,2018-12-31,0.8791970000000001
13512,600981,2019-12-31,0.831004
13513,600981,2020-12-31,0.787753
13514,600982,2016-12-31,0.36107100000000003
13515,600982,2017-12-31,0.33926
13516,600982,2018-12-31,0.34984699999999996
13517,600982,2019-12-31,0.5395190000000001
13518,600982,2020-12-31,0.512663
13519,600983,2016-12-31,0.776963
13520,600983,2017-12-31,0.772861
13521,600983,2018-12-31,0.7730920000000001
13522,600983,2019-12-31,0.7833
13523,600983,2020-12-31,0.7645000000000001
13524,600984,2016-12-31,0.39974600000000005
13525,600984,2017-12-31,0.283848
13526,600984,2018-12-31,0.39715200000000006
13527,600984,2019-12-31,0.463358
13528,600984,2020-12-31,0.48055100000000006
13529,600985,2016-12-31,0.41933100000000006
13530,600985,2017-12-31,0.5836480000000001
13531,600985,2018-12-31,0.912759
13532,600985,2019-12-31,0.903468
13533,600985,2020-12-31,0.8970950000000001
13534,600986,2016-12-31,0.35882
13535,600986,2017-12-31,0.297322
13536,600986,2018-12-31,0.241191
13537,600986,2019-12-31,0.198756
13538,600986,2020-12-31,0.19654800000000003
13539,600987,2016-12-31,0.658841
13540,600987,2017-12-31,0.6339670000000001
13541,600987,2018-12-31,0.7134220000000001
13542,600987,2019-12-31,0.702069
13543,600987,2020-12-31,0.6788890000000001
13544,600988,2016-12-31,0.104696
13545,600988,2017-12-31,0.060909000000000005
13546,600988,2018-12-31,0.038007
13547,600988,2019-12-31,0.059592
13548,600988,2020-12-31,0.273787
13549,600989,2019-12-31,0.796805
13550,600989,2020-12-31,0.739938
13551,600990,2016-12-31,0.691039
13552,600990,2017-12-31,0.660281
13553,600990,2018-12-31,0.640939
13554,600990,2019-12-31,0.643841
13555,600990,2020-12-31,0.574157
13556,600992,2016-12-31,0.35343600000000003
13557,600992,2017-12-31,0.368349
13558,600992,2018-12-31,0.38996200000000003
13559,600992,2019-12-31,0.29573699999999997
13560,600992,2020-12-31,0.297871
13561,600993,2016-12-31,0.538202
13562,600993,2017-12-31,0.480396
13563,600993,2018-12-31,0.4876
13564,600993,2019-12-31,0.5015550000000001
13565,600993,2020-12-31,0.454726
13566,600995,2016-12-31,0.390739
13567,600995,2017-12-31,0.34958500000000003
13568,600995,2018-12-31,0.34029800000000004
13569,600995,2019-12-31,0.33415500000000004
13570,600995,2020-12-31,0.33257
13571,600996,2016-12-31,0.8089770000000001
13572,600996,2017-12-31,0.7985160000000001
13573,600996,2018-12-31,0.781685
13574,600996,2019-12-31,0.7765880000000001
13575,600996,2020-12-31,0.73615
13576,600997,2016-12-31,0.6697320000000001
13577,600997,2017-12-31,0.706921
13578,600997,2018-12-31,0.7172759999999999
13579,600997,2019-12-31,0.696152
13580,600997,2020-12-31,0.7123189999999999
13581,600998,2016-12-31,0.811401
13582,600998,2017-12-31,0.7266509999999999
13583,600998,2018-12-31,0.733263
13584,600998,2019-12-31,0.705497
13585,600998,2020-12-31,0.691627
13586,601000,2016-12-31,0.6870080000000001
13587,601000,2017-12-31,0.6519119999999999
13588,601000,2018-12-31,0.650286
13589,601000,2019-12-31,0.660898
13590,601000,2020-12-31,0.673833
13591,601001,2016-12-31,0.62696
13592,601001,2017-12-31,0.631214
13593,601001,2018-12-31,0.645742
13594,601001,2019-12-31,0.635313
13595,601001,2020-12-31,0.631267
13596,601002,2016-12-31,0.453954
13597,601002,2017-12-31,0.450361
13598,601002,2018-12-31,0.445095
13599,601002,2019-12-31,0.44303600000000004
13600,601002,2020-12-31,0.483116
13601,601003,2016-12-31,0.829145
13602,601003,2017-12-31,0.8574890000000001
13603,601003,2018-12-31,0.781484
13604,601003,2019-12-31,0.7858620000000001
13605,601003,2020-12-31,0.813398
13606,601005,2016-12-31,0.653815
13607,601005,2017-12-31,0.5335
13608,601005,2018-12-31,0.5463680000000001
13609,601005,2019-12-31,0.546026
13610,601005,2020-12-31,0.540811
13611,601006,2016-12-31,0.754957
13612,601006,2017-12-31,0.776582
13613,601006,2018-12-31,0.8456440000000001
13614,601006,2019-12-31,0.846186
13615,601006,2020-12-31,0.8240989999999999
13616,601007,2016-12-31,0.562988
13617,601007,2017-12-31,0.538923
13618,601007,2018-12-31,0.583349
13619,601007,2019-12-31,0.574876
13620,601007,2020-12-31,0.578113
13621,601008,2016-12-31,0.541304
13622,601008,2017-12-31,0.487954
13623,601008,2018-12-31,0.49141599999999996
13624,601008,2019-12-31,0.536321
13625,601008,2020-12-31,0.535
13626,601010,2016-12-31,0.23736000000000002
13627,601010,2017-12-31,0.234186
13628,601010,2018-12-31,0.242623
13629,601010,2019-12-31,0.39156799999999997
13630,601010,2020-12-31,0.30708100000000005
13631,601011,2016-12-31,0.37585999999999997
13632,601011,2017-12-31,0.374277
13633,601011,2018-12-31,0.345263
13634,601011,2019-12-31,0.310313
13635,601011,2020-12-31,0.293731
13636,601012,2016-12-31,0.167121
13637,601012,2017-12-31,0.30022200000000004
13638,601012,2018-12-31,0.340957
13639,601012,2019-12-31,0.299182
13640,601012,2020-12-31,0.33427999999999997
13641,601015,2016-12-31,0.6584359999999999
13642,601015,2017-12-31,0.7479399999999999
13643,601015,2018-12-31,0.711729
13644,601015,2019-12-31,0.6645220000000001
13645,601015,2020-12-31,0.668649
13646,601016,2016-12-31,0.8034340000000001
13647,601016,2017-12-31,0.724254
13648,601016,2018-12-31,0.703184
13649,601016,2019-12-31,0.6612350000000001
13650,601016,2020-12-31,0.634433
13651,601018,2016-12-31,0.8513270000000001
13652,601018,2017-12-31,0.862218
13653,601018,2018-12-31,0.860799
13654,601018,2019-12-31,0.863188
13655,601018,2020-12-31,0.900311
13656,601019,2017-12-31,0.8732040000000001
13657,601019,2018-12-31,0.8879009999999999
13658,601019,2019-12-31,0.8683369999999999
13659,601019,2020-12-31,0.838954
13660,601021,2016-12-31,0.863937
13661,601021,2017-12-31,0.872474
13662,601021,2018-12-31,0.8070350000000001
13663,601021,2019-12-31,0.787054
13664,601021,2020-12-31,0.774982
13665,601028,2016-12-31,0.19500900000000002
13666,601028,2017-12-31,0.507565
13667,601028,2018-12-31,0.500269
13668,601028,2019-12-31,0.502159
13669,601028,2020-12-31,0.500424
13670,601038,2016-12-31,0.8391580000000001
13671,601038,2017-12-31,0.841146
13672,601038,2018-12-31,0.827636
13673,601038,2019-12-31,0.82292
13674,601038,2020-12-31,0.8745
13675,601058,2016-12-31,0.227302
13676,601058,2017-12-31,0.269609
13677,601058,2018-12-31,0.276816
13678,601058,2019-12-31,0.385092
13679,601058,2020-12-31,0.33807899999999996
13680,601068,2018-12-31,0.9000900000000001
13681,601068,2019-12-31,0.905734
13682,601068,2020-12-31,0.9061180000000001
13683,601069,2016-12-31,0.74481
13684,601069,2017-12-31,0.7156250000000001
13685,601069,2018-12-31,0.705167
13686,601069,2019-12-31,0.686558
13687,601069,2020-12-31,0.6971210000000001
13688,601086,2017-12-31,0.00235
13689,601086,2018-12-31,0.00037600000000000003
13690,601086,2019-12-31,4.4000000000000006e-05
13691,601086,2020-12-31,3.2000000000000005e-05
13692,601088,2016-12-31,0.9462220000000001
13693,601088,2017-12-31,0.9537869999999999
13694,601088,2018-12-31,0.951879
13695,601088,2019-12-31,0.929513
13696,601088,2020-12-31,0.92776
13697,601098,2016-12-31,0.826196
13698,601098,2017-12-31,0.771771
13699,601098,2018-12-31,0.840877
13700,601098,2019-12-31,0.853381
13701,601098,2020-12-31,0.8391
13702,601100,2016-12-31,0.851891
13703,601100,2017-12-31,0.892941
13704,601100,2018-12-31,0.9153279999999999
13705,601100,2019-12-31,0.893023
13706,601100,2020-12-31,0.8876569999999999
13707,601101,2016-12-31,0.75134
13708,601101,2017-12-31,0.690227
13709,601101,2018-12-31,0.68636
13710,601101,2019-12-31,0.6835330000000001
13711,601101,2020-12-31,0.679825
13712,601106,2016-12-31,0.6640550000000001
13713,601106,2017-12-31,0.674435
13714,601106,2018-12-31,0.676797
13715,601106,2019-12-31,0.671012
13716,601106,2020-12-31,0.657347
13717,601107,2016-12-31,0.8523550000000001
13718,601107,2017-12-31,0.848159
13719,601107,2018-12-31,0.853542
13720,601107,2019-12-31,0.87236
13721,601107,2020-12-31,0.869647
13722,601111,2016-12-31,0.909789
13723,601111,2017-12-31,0.942945
13724,601111,2018-12-31,0.9255920000000001
13725,601111,2019-12-31,0.914559
13726,601111,2020-12-31,0.8993380000000001
13727,601116,2016-12-31,0.613885
13728,601116,2017-12-31,0.629435
13729,601116,2018-12-31,0.7209770000000001
13730,601116,2019-12-31,0.721374
13731,601116,2020-12-31,0.724103
13732,601117,2016-12-31,0.7813420000000001
13733,601117,2017-12-31,0.77485
13734,601117,2018-12-31,0.771729
13735,601117,2019-12-31,0.76973
13736,601117,2020-12-31,0.715844
13737,601118,2016-12-31,0.751783
13738,601118,2017-12-31,0.713904
13739,601118,2018-12-31,0.7311279999999999
13740,601118,2019-12-31,0.725626
13741,601118,2020-12-31,0.704956
13742,601126,2016-12-31,0.599271
13743,601126,2017-12-31,0.565166
13744,601126,2018-12-31,0.554762
13745,601126,2019-12-31,0.571919
13746,601126,2020-12-31,0.5810620000000001
13747,601127,2016-12-31,0.7672610000000001
13748,601127,2017-12-31,0.749384
13749,601127,2018-12-31,0.760786
13750,601127,2019-12-31,0.754284
13751,601127,2020-12-31,0.7765900000000001
13752,601137,2016-12-31,0.711634
13753,601137,2017-12-31,0.691935
13754,601137,2018-12-31,0.70136
13755,601137,2019-12-31,0.701835
13756,601137,2020-12-31,0.610839
13757,601138,2018-12-31,0.8819020000000001
13758,601138,2019-12-31,0.8899800000000001
13759,601138,2020-12-31,0.88887
13760,601139,2016-12-31,0.8972660000000001
13761,601139,2017-12-31,0.860955
13762,601139,2018-12-31,0.8607779999999999
13763,601139,2019-12-31,0.8898550000000001
13764,601139,2020-12-31,0.8826229999999999
13765,601155,2016-12-31,0.7275020000000001
13766,601155,2017-12-31,0.7693519999999999
13767,601155,2018-12-31,0.783573
13768,601155,2019-12-31,0.743446
13769,601155,2020-12-31,0.759353
13770,601158,2016-12-31,0.9258759999999999
13771,601158,2017-12-31,0.9184720000000001
13772,601158,2018-12-31,0.9229649999999999
13773,601158,2019-12-31,0.920733
13774,601158,2020-12-31,0.918385
13775,601163,2016-12-31,0.6636730000000001
13776,601163,2017-12-31,0.667124
13777,601163,2018-12-31,0.657919
13778,601163,2019-12-31,0.6400830000000001
13779,601163,2020-12-31,0.6350589999999999
13780,601168,2016-12-31,0.378923
13781,601168,2017-12-31,0.35886
13782,601168,2018-12-31,0.365696
13783,601168,2019-12-31,0.399226
13784,601168,2020-12-31,0.46579099999999996
13785,601177,2016-12-31,0.58223
13786,601177,2017-12-31,0.566661
13787,601177,2018-12-31,0.536797
13788,601177,2019-12-31,0.524402
13789,601177,2020-12-31,0.538285
13790,601179,2016-12-31,0.773344
13791,601179,2017-12-31,0.7665460000000001
13792,601179,2018-12-31,0.7754730000000001
13793,601179,2019-12-31,0.790899
13794,601179,2020-12-31,0.730925
13795,601186,2016-12-31,0.8218219999999999
13796,601186,2017-12-31,0.862584
13797,601186,2018-12-31,0.8610850000000001
13798,601186,2019-12-31,0.828552
13799,601186,2020-12-31,0.789201
13800,601188,2016-12-31,0.692988
13801,601188,2017-12-31,0.689534
13802,601188,2018-12-31,0.6985429999999999
13803,601188,2019-12-31,0.7011400000000001
13804,601188,2020-12-31,0.6550199999999999
13805,601199,2016-12-31,0.694856
13806,601199,2017-12-31,0.639966
13807,601199,2018-12-31,0.643801
13808,601199,2019-12-31,0.64622
13809,601199,2020-12-31,0.641035
13810,601200,2017-12-31,0.60387
13811,601200,2018-12-31,0.618578
13812,601200,2019-12-31,0.602422
13813,601200,2020-12-31,0.593137
13814,601208,2016-12-31,0.31977900000000004
13815,601208,2017-12-31,0.283024
13816,601208,2018-12-31,0.283035
13817,601208,2019-12-31,0.315321
13818,601208,2020-12-31,0.318604
13819,601212,2016-12-31,1.0
13820,601212,2017-12-31,0.900437
13821,601212,2018-12-31,0.897049
13822,601212,2019-12-31,0.8544360000000001
13823,601212,2020-12-31,0.770354
13824,601216,2016-12-31,0.35243
