,Stkcd,Time,ROA_TTM
14835,600830,2020-12-31,-0.003606
14836,600831,2016-12-31,0.022457
14837,600831,2017-12-31,0.025625
14838,600831,2018-12-31,0.01214
14839,600831,2019-12-31,-0.013903
14840,600831,2020-12-31,0.005801
14841,600833,2016-12-31,0.038117
14842,600833,2017-12-31,0.03746
14843,600833,2018-12-31,0.042598
14844,600833,2019-12-31,0.046245
14845,600833,2020-12-31,0.052465
14846,600834,2016-12-31,0.021529
14847,600834,2017-12-31,0.021006
14848,600834,2018-12-31,0.011541
14849,600834,2019-12-31,0.026456
14850,600834,2020-12-31,0.028246
14851,600835,2016-12-31,0.078372
14852,600835,2017-12-31,0.07236
14853,600835,2018-12-31,0.06358
14854,600835,2019-12-31,0.050938
14855,600835,2020-12-31,0.050761
14856,600836,2016-12-31,-0.003915
14857,600836,2017-12-31,0.008402
14858,600836,2018-12-31,-0.005823
14859,600836,2019-12-31,-0.032388
14860,600836,2020-12-31,0.102285
14861,600838,2016-12-31,0.125363
14862,600838,2017-12-31,0.067316
14863,600838,2018-12-31,0.072157
14864,600838,2019-12-31,0.07184
14865,600838,2020-12-31,0.036314
14866,600839,2016-12-31,0.020081
14867,600839,2017-12-31,0.010558
14868,600839,2018-12-31,0.009651
14869,600839,2019-12-31,0.004596
14870,600839,2020-12-31,0.003081
14871,600841,2016-12-31,0.017606
14872,600841,2017-12-31,0.019628
14873,600841,2018-12-31,0.019015
14874,600841,2019-12-31,0.01601
14875,600841,2020-12-31,0.027372
14876,600843,2016-12-31,0.04857
14877,600843,2017-12-31,0.058991
14878,600843,2018-12-31,0.040381
14879,600843,2019-12-31,0.023009
14880,600843,2020-12-31,0.023889
14881,600844,2016-12-31,-0.079662
14882,600844,2017-12-31,0.098618
14883,600844,2018-12-31,0.002409
14884,600844,2019-12-31,-0.158415
14885,600844,2020-12-31,-0.169429
14886,600845,2016-12-31,0.055249
14887,600845,2017-12-31,0.059583
14888,600845,2018-12-31,0.07892
14889,600845,2019-12-31,0.093833
14890,600845,2020-12-31,0.111765
14891,600846,2016-12-31,0.034537
14892,600846,2017-12-31,0.033386
14893,600846,2018-12-31,0.03511
14894,600846,2019-12-31,0.078306
14895,600846,2020-12-31,0.074226
14896,600847,2016-12-31,-0.052772
14897,600847,2017-12-31,0.019667
14898,600847,2018-12-31,-0.194753
14899,600847,2019-12-31,0.011773
14900,600847,2020-12-31,0.005318
14901,600848,2016-12-31,0.043894
14902,600848,2017-12-31,0.034471
14903,600848,2018-12-31,0.029875
14904,600848,2019-12-31,0.055587
14905,600848,2020-12-31,0.04098
14906,600850,2016-12-31,0.05865
14907,600850,2017-12-31,0.05773
14908,600850,2018-12-31,0.054314
14909,600850,2019-12-31,0.051725
14910,600850,2020-12-31,0.043678
14911,600851,2016-12-31,0.00768
14912,600851,2017-12-31,0.017027
14913,600851,2018-12-31,0.033189
14914,600851,2019-12-31,0.022248
14915,600851,2020-12-31,0.018197
14916,600853,2016-12-31,0.003221
14917,600853,2017-12-31,0.012084
14918,600853,2018-12-31,0.010485
14919,600853,2019-12-31,0.012876
14920,600853,2020-12-31,0.010317
14921,600854,2016-12-31,-0.005131
14922,600854,2017-12-31,-0.012644
14923,600854,2018-12-31,0.006692
14924,600854,2019-12-31,0.011705
14925,600854,2020-12-31,0.019493
14926,600855,2016-12-31,0.040467
14927,600855,2017-12-31,0.014554
14928,600855,2018-12-31,0.050851
14929,600855,2019-12-31,0.034923
14930,600855,2020-12-31,0.028249
14931,600857,2016-12-31,0.05312
14932,600857,2017-12-31,-0.554654
14933,600857,2018-12-31,0.044435
14934,600857,2019-12-31,0.037429
14935,600857,2020-12-31,0.018067
14936,600858,2016-12-31,-0.002027
14937,600858,2017-12-31,0.000395
14938,600858,2018-12-31,-6.1e-05
14939,600858,2019-12-31,0.003201
14940,600858,2020-12-31,-0.040147
14941,600859,2016-12-31,0.035633
14942,600859,2017-12-31,0.049087
14943,600859,2018-12-31,0.058538
14944,600859,2019-12-31,0.041261
14945,600859,2020-12-31,0.015389
14946,600860,2016-12-31,-0.091999
14947,600860,2017-12-31,0.012263
14948,600860,2018-12-31,-0.071689
14949,600860,2019-12-31,-0.094319
14950,600860,2020-12-31,0.070708
14951,600861,2016-12-31,0.020276
14952,600861,2017-12-31,0.019656
14953,600861,2018-12-31,0.011506
14954,600861,2019-12-31,0.003722
14955,600861,2020-12-31,-0.022618
14956,600862,2016-12-31,0.00748
14957,600862,2017-12-31,0.010712
14958,600862,2018-12-31,0.048848
14959,600862,2019-12-31,0.079377
14960,600862,2020-12-31,0.065796
14961,600863,2016-12-31,0.015286
14962,600863,2017-12-31,0.019259
14963,600863,2018-12-31,0.025413
14964,600863,2019-12-31,0.027265
14965,600863,2020-12-31,0.015995
14966,600865,2016-12-31,0.047952
14967,600865,2017-12-31,0.022907
14968,600865,2018-12-31,0.05503
14969,600865,2019-12-31,0.094637
14970,600865,2020-12-31,0.124533
14971,600866,2016-12-31,0.013677
14972,600866,2017-12-31,-0.100204
14973,600866,2018-12-31,0.029219
14974,600866,2019-12-31,0.083981
14975,600866,2020-12-31,0.065537
14976,600867,2016-12-31,0.151056
14977,600867,2017-12-31,0.178219
14978,600867,2018-12-31,0.164237
14979,600867,2019-12-31,0.149751
14980,600867,2020-12-31,0.166826
14981,600868,2016-12-31,0.026258
14982,600868,2017-12-31,0.047979
14983,600868,2018-12-31,0.011233
14984,600868,2019-12-31,0.025161
14985,600868,2020-12-31,0.015167
14986,600869,2016-12-31,0.023016
14987,600869,2017-12-31,0.005509
14988,600869,2018-12-31,0.010041
14989,600869,2019-12-31,0.003039
14990,600869,2020-12-31,-0.097627
14991,600871,2016-12-31,-0.201687
14992,600871,2017-12-31,-0.15513
14993,600871,2018-12-31,0.002313
14994,600871,2019-12-31,0.014869
14995,600871,2020-12-31,0.001283
14996,600872,2016-12-31,0.086976
14997,600872,2017-12-31,0.100122
14998,600872,2018-12-31,0.120696
14999,600872,2019-12-31,0.13258
15000,600872,2020-12-31,0.154031
15001,600873,2016-12-31,0.060717
15002,600873,2017-12-31,0.07018
15003,600873,2018-12-31,0.056409
15004,600873,2019-12-31,0.052292
15005,600873,2020-12-31,0.052488
15006,600874,2016-12-31,0.04523
15007,600874,2017-12-31,0.044964
15008,600874,2018-12-31,0.037439
15009,600874,2019-12-31,0.031413
15010,600874,2020-12-31,0.032948
15011,600875,2016-12-31,-0.020598
15012,600875,2017-12-31,0.008349
15013,600875,2018-12-31,0.013607
15014,600875,2019-12-31,0.015263
15015,600875,2020-12-31,0.02045
15016,600876,2016-12-31,0.008623
15017,600876,2017-12-31,0.015068
15018,600876,2018-12-31,0.00789
15019,600876,2019-12-31,0.014079
15020,600876,2020-12-31,0.072107
15021,600877,2016-12-31,-0.159842
15022,600877,2017-12-31,0.172664
15023,600877,2018-12-31,-0.150138
15024,600877,2019-12-31,0.111789
15025,600877,2020-12-31,0.142571
15026,600879,2016-12-31,0.033471
15027,600879,2017-12-31,0.02553
15028,600879,2018-12-31,0.020686
15029,600879,2019-12-31,0.018202
15030,600879,2020-12-31,0.017528
15031,600880,2016-12-31,0.012375
15032,600880,2017-12-31,0.005537
15033,600880,2018-12-31,-0.226372
15034,600880,2019-12-31,0.02131
15035,600880,2020-12-31,0.026525
15036,600881,2016-12-31,0.001807
15037,600881,2017-12-31,0.035083
15038,600881,2018-12-31,-0.003631
15039,600881,2019-12-31,-0.003265
15040,600881,2020-12-31,-0.004647
15041,600882,2016-12-31,0.016605
15042,600882,2017-12-31,0.001774
15043,600882,2018-12-31,0.003984
15044,600882,2019-12-31,0.007493
15045,600882,2020-12-31,0.026732
15046,600883,2016-12-31,0.017819
15047,600883,2017-12-31,0.0372
15048,600883,2018-12-31,0.015405
15049,600883,2019-12-31,0.010322
15050,600883,2020-12-31,0.033206
15051,600884,2016-12-31,0.032112
15052,600884,2017-12-31,0.055094
15053,600884,2018-12-31,0.05481
15054,600884,2019-12-31,0.015481
15055,600884,2020-12-31,0.008279
15056,600885,2016-12-31,0.136383
15057,600885,2017-12-31,0.135439
15058,600885,2018-12-31,0.116153
15059,600885,2019-12-31,0.101027
15060,600885,2020-12-31,0.107343
15061,600886,2016-12-31,0.040635
15062,600886,2017-12-31,0.031875
15063,600886,2018-12-31,0.039053
15064,600886,2019-12-31,0.039203
15065,600886,2020-12-31,0.043102
15066,600887,2016-12-31,0.143714
15067,600887,2017-12-31,0.135561
15068,600887,2018-12-31,0.133159
15069,600887,2019-12-31,0.128637
15070,600887,2020-12-31,0.107874
15071,600888,2016-12-31,0.004055
15072,600888,2017-12-31,0.012058
15073,600888,2018-12-31,0.017958
15074,600888,2019-12-31,0.012836
15075,600888,2020-12-31,0.030021
15076,600889,2016-12-31,0.041531
15077,600889,2017-12-31,-0.148557
15078,600889,2018-12-31,0.003324
15079,600889,2019-12-31,-0.064753
15080,600889,2020-12-31,0.005988
15081,600891,2016-12-31,0.046538
15082,600891,2017-12-31,0.030063
15083,600891,2018-12-31,-1.146281
15084,600891,2019-12-31,-0.370653
15085,600891,2020-12-31,-0.467192
15086,600892,2016-12-31,0.058359
15087,600892,2017-12-31,0.114189
15088,600892,2018-12-31,-0.544042
15089,600892,2019-12-31,-0.563997
15090,600892,2020-12-31,0.047335
15091,600893,2016-12-31,0.018894
15092,600893,2017-12-31,0.018516
15093,600893,2018-12-31,0.020602
15094,600893,2019-12-31,0.019017
15095,600893,2020-12-31,0.018296
15096,600894,2016-12-31,0.116629
15097,600894,2017-12-31,0.044492
15098,600894,2018-12-31,0.014597
15099,600894,2019-12-31,0.042074
15100,600894,2020-12-31,0.064429
15101,600895,2016-12-31,0.038706
15102,600895,2017-12-31,0.024291
15103,600895,2018-12-31,0.025773
15104,600895,2019-12-31,0.023475
15105,600895,2020-12-31,0.0593
15106,600897,2016-12-31,0.100231
15107,600897,2017-12-31,0.098414
15108,600897,2018-12-31,0.116363
15109,600897,2019-12-31,0.116979
15110,600897,2020-12-31,0.040395
15111,600900,2016-12-31,0.094979
15112,600900,2017-12-31,0.074461
15113,600900,2018-12-31,0.076126
15114,600900,2019-12-31,0.072865
15115,600900,2020-12-31,0.084508
15116,600903,2016-12-31,0.015273
15117,600903,2017-12-31,0.018042
15118,600903,2018-12-31,0.021271
15119,600903,2019-12-31,0.022031
15120,600903,2020-12-31,0.023964
15121,600905,2017-12-31,
15122,600905,2018-12-31,0.036938
15123,600905,2019-12-31,0.032959
15124,600905,2020-12-31,0.03249
15125,600916,2017-12-31,
15126,600916,2018-12-31,0.05322
15127,600916,2019-12-31,0.056884
15128,600916,2020-12-31,0.057516
15129,600917,2016-12-31,0.045837
15130,600917,2017-12-31,0.044628
15131,600917,2018-12-31,0.044374
15132,600917,2019-12-31,0.04947
15133,600917,2020-12-31,0.038953
15134,600929,2016-12-31,0.042625
15135,600929,2017-12-31,0.056424
15136,600929,2018-12-31,0.051829
15137,600929,2019-12-31,0.045553
15138,600929,2020-12-31,0.038272
15139,600933,2016-12-31,0.220448
15140,600933,2017-12-31,0.133885
15141,600933,2018-12-31,0.101738
15142,600933,2019-12-31,0.089058
15143,600933,2020-12-31,0.079897
15144,600935,2018-12-31,
15145,600935,2019-12-31,0.057403
15146,600935,2020-12-31,0.071036
15147,600936,2016-12-31,0.04992
15148,600936,2017-12-31,0.028511
15149,600936,2018-12-31,0.015682
15150,600936,2019-12-31,0.012516
15151,600936,2020-12-31,-0.01463
15152,600939,2016-12-31,0.005079
15153,600939,2017-12-31,0.006007
15154,600939,2018-12-31,0.006557
15155,600939,2019-12-31,0.008941
15156,600939,2020-12-31,0.005153
15157,600941,2018-12-31,
15158,600941,2019-12-31,0.068815
15159,600941,2020-12-31,0.065805
15160,600955,2018-12-31,
15161,600955,2019-12-31,0.045537
15162,600955,2020-12-31,0.169442
15163,600956,2017-12-31,
15164,600956,2018-12-31,0.042856
15165,600956,2019-12-31,0.042952
15166,600956,2020-12-31,0.037452
15167,600959,2016-12-31,0.042521
15168,600959,2017-12-31,0.034553
15169,600959,2018-12-31,0.024877
15170,600959,2019-12-31,0.011575
15171,600959,2020-12-31,0.006473
15172,600960,2016-12-31,0.029404
15173,600960,2017-12-31,0.034601
15174,600960,2018-12-31,0.015275
15175,600960,2019-12-31,0.007993
15176,600960,2020-12-31,0.002379
15177,600961,2016-12-31,0.003575
15178,600961,2017-12-31,0.009934
15179,600961,2018-12-31,-0.277458
15180,600961,2019-12-31,0.014639
15181,600961,2020-12-31,0.033145
15182,600962,2016-12-31,0.00497
15183,600962,2017-12-31,0.006792
15184,600962,2018-12-31,0.005367
15185,600962,2019-12-31,0.007154
15186,600962,2020-12-31,-0.050543
15187,600963,2016-12-31,0.001896
15188,600963,2017-12-31,0.023441
15189,600963,2018-12-31,0.024146
15190,600963,2019-12-31,0.020598
15191,600963,2020-12-31,0.026406
15192,600965,2016-12-31,0.079796
15193,600965,2017-12-31,0.062394
15194,600965,2018-12-31,0.061563
15195,600965,2019-12-31,0.065623
15196,600965,2020-12-31,0.0409
15197,600966,2016-12-31,0.017729
15198,600966,2017-12-31,0.06884
15199,600966,2018-12-31,0.016082
15200,600966,2019-12-31,0.007067
15201,600966,2020-12-31,0.04297
15202,600967,2016-12-31,0.057291
15203,600967,2017-12-31,0.032645
15204,600967,2018-12-31,0.027889
15205,600967,2019-12-31,0.025237
15206,600967,2020-12-31,0.023679
15207,600968,2016-12-31,
15208,600968,2017-12-31,0.045653
15209,600968,2018-12-31,0.041151
15210,600968,2019-12-31,0.045329
15211,600968,2020-12-31,0.051456
15212,600969,2016-12-31,0.015454
15213,600969,2017-12-31,0.008544
15214,600969,2018-12-31,0.008578
15215,600969,2019-12-31,0.007521
15216,600969,2020-12-31,0.004375
15217,600970,2016-12-31,0.018087
15218,600970,2017-12-31,0.034088
15219,600970,2018-12-31,0.046195
15220,600970,2019-12-31,0.049823
15221,600970,2020-12-31,0.03332
15222,600971,2016-12-31,0.003027
15223,600971,2017-12-31,0.079898
15224,600971,2018-12-31,0.085248
15225,600971,2019-12-31,0.075396
15226,600971,2020-12-31,0.049565
15227,600973,2016-12-31,0.027083
15228,600973,2017-12-31,0.006651
15229,600973,2018-12-31,0.00935
15230,600973,2019-12-31,0.0113
15231,600973,2020-12-31,0.013861
15232,600975,2016-12-31,0.096267
15233,600975,2017-12-31,0.020275
15234,600975,2018-12-31,-0.022187
15235,600975,2019-12-31,0.042068
15236,600975,2020-12-31,0.146548
15237,600976,2016-12-31,0.038163
15238,600976,2017-12-31,0.049005
15239,600976,2018-12-31,0.044592
15240,600976,2019-12-31,0.050748
15241,600976,2020-12-31,0.068429
15242,600977,2016-12-31,0.08427
15243,600977,2017-12-31,0.076599
15244,600977,2018-12-31,0.10251
15245,600977,2019-12-31,0.073853
15246,600977,2020-12-31,-0.038375
15247,600979,2016-12-31,0.031535
15248,600979,2017-12-31,0.03568
15249,600979,2018-12-31,0.031841
15250,600979,2019-12-31,0.029487
15251,600979,2020-12-31,0.020454
15252,600980,2016-12-31,0.048355
15253,600980,2017-12-31,0.056286
15254,600980,2018-12-31,0.044283
15255,600980,2019-12-31,0.056444
15256,600980,2020-12-31,0.054201
15257,600981,2016-12-31,0.027026
15258,600981,2017-12-31,0.028174
15259,600981,2018-12-31,0.045889
15260,600981,2019-12-31,0.019058
15261,600981,2020-12-31,0.01431
15262,600982,2016-12-31,0.028184
15263,600982,2017-12-31,0.027839
15264,600982,2018-12-31,0.037436
15265,600982,2019-12-31,0.027025
15266,600982,2020-12-31,0.042589
15267,600983,2016-12-31,0.033349
15268,600983,2017-12-31,-0.011111
15269,600983,2018-12-31,0.031224
15270,600983,2019-12-31,-0.040667
15271,600983,2020-12-31,-0.020513
15272,600984,2016-12-31,0.01544
15273,600984,2017-12-31,0.003857
15274,600984,2018-12-31,0.022622
15275,600984,2019-12-31,0.055144
15276,600984,2020-12-31,0.043383
15277,600985,2016-12-31,0.050605
15278,600985,2017-12-31,0.054531
15279,600985,2018-12-31,0.128623
15280,600985,2019-12-31,0.059604
15281,600985,2020-12-31,0.056772
15282,600986,2016-12-31,0.047754
15283,600986,2017-12-31,0.051712
15284,600986,2018-12-31,0.027307
15285,600986,2019-12-31,-0.269367
15286,600986,2020-12-31,0.013096
15287,600987,2016-12-31,0.152269
15288,600987,2017-12-31,0.145132
15289,600987,2018-12-31,0.140258
15290,600987,2019-12-31,0.124233
15291,600987,2020-12-31,0.092784
15292,600988,2016-12-31,0.09338
15293,600988,2017-12-31,0.065819
15294,600988,2018-12-31,-0.018128
15295,600988,2019-12-31,0.026969
15296,600988,2020-12-31,0.109809
15297,600989,2016-12-31,
15298,600989,2017-12-31,0.110971
15299,600989,2018-12-31,0.142522
15300,600989,2019-12-31,0.126468
15301,600989,2020-12-31,0.12949
15302,600990,2016-12-31,0.064262
15303,600990,2017-12-31,0.040626
15304,600990,2018-12-31,0.037662
15305,600990,2019-12-31,0.015859
15306,600990,2020-12-31,0.023186
15307,600992,2016-12-31,0.010112
15308,600992,2017-12-31,0.010017
15309,600992,2018-12-31,0.010946
15310,600992,2019-12-31,0.011435
15311,600992,2020-12-31,0.01071
15312,600993,2016-12-31,0.094973
15313,600993,2017-12-31,0.11764
15314,600993,2018-12-31,0.057938
15315,600993,2019-12-31,0.113779
15316,600993,2020-12-31,0.120428
15317,600995,2016-12-31,0.058002
15318,600995,2017-12-31,0.059349
15319,600995,2018-12-31,0.109855
15320,600995,2019-12-31,0.120611
15321,600995,2020-12-31,0.039322
15322,600996,2016-12-31,0.086863
15323,600996,2017-12-31,0.058609
15324,600996,2018-12-31,0.029757
15325,600996,2019-12-31,0.015399
15326,600996,2020-12-31,-0.003588
15327,600997,2016-12-31,0.027745
15328,600997,2017-12-31,0.02682
15329,600997,2018-12-31,0.068195
15330,600997,2019-12-31,0.051892
15331,600997,2020-12-31,0.047366
15332,600998,2016-12-31,0.025362
15333,600998,2017-12-31,0.032451
15334,600998,2018-12-31,0.023272
15335,600998,2019-12-31,0.025852
15336,600998,2020-12-31,0.044549
15337,601000,2016-12-31,0.077252
15338,601000,2017-12-31,0.072724
15339,601000,2018-12-31,0.067814
15340,601000,2019-12-31,0.073607
15341,601000,2020-12-31,0.080078
15342,601001,2016-12-31,0.01736
15343,601001,2017-12-31,0.051886
15344,601001,2018-12-31,0.045
15345,601001,2019-12-31,0.051723
15346,601001,2020-12-31,0.044732
15347,601002,2016-12-31,0.019992
15348,601002,2017-12-31,0.038843
15349,601002,2018-12-31,0.041869
15350,601002,2019-12-31,0.02979
15351,601002,2020-12-31,0.109912
15352,601003,2016-12-31,0.009044
15353,601003,2017-12-31,0.120594
15354,601003,2018-12-31,0.191972
15355,601003,2019-12-31,0.091323
15356,601003,2020-12-31,0.040534
15357,601005,2016-12-31,-0.123851
15358,601005,2017-12-31,0.010409
15359,601005,2018-12-31,0.068842
15360,601005,2019-12-31,0.034344
15361,601005,2020-12-31,0.01908
15362,601006,2016-12-31,0.059467
15363,601006,2017-12-31,0.104299
15364,601006,2018-12-31,0.118015
15365,601006,2019-12-31,0.103204
15366,601006,2020-12-31,0.074472
15367,601007,2016-12-31,0.016722
15368,601007,2017-12-31,0.04534
15369,601007,2018-12-31,0.038376
15370,601007,2019-12-31,0.03764
15371,601007,2020-12-31,0.028001
15372,601008,2016-12-31,0.000561
15373,601008,2017-12-31,0.002036
15374,601008,2018-12-31,0.002254
15375,601008,2019-12-31,0.003576
15376,601008,2020-12-31,0.010069
15377,601010,2016-12-31,0.036986
15378,601010,2017-12-31,0.045637
15379,601010,2018-12-31,0.037818
15380,601010,2019-12-31,0.051819
15381,601010,2020-12-31,0.040135
15382,601011,2016-12-31,0.010491
15383,601011,2017-12-31,0.016198
15384,601011,2018-12-31,0.031369
15385,601011,2019-12-31,0.00465
15386,601011,2020-12-31,0.002908
15387,601012,2016-12-31,0.105582
15388,601012,2017-12-31,0.136368
15389,601012,2018-12-31,0.070762
15390,601012,2019-12-31,0.112308
15391,601012,2020-12-31,0.118413
15392,601015,2016-12-31,0.022145
15393,601015,2017-12-31,0.025694
15394,601015,2018-12-31,0.031864
15395,601015,2019-12-31,0.00469
15396,601015,2020-12-31,0.02869
15397,601016,2016-12-31,0.015065
15398,601016,2017-12-31,0.024361
15399,601016,2018-12-31,0.028818
15400,601016,2019-12-31,0.028812
15401,601016,2020-12-31,0.023507
15402,601018,2016-12-31,0.046973
15403,601018,2017-12-31,0.047486
15404,601018,2018-12-31,0.047215
15405,601018,2019-12-31,0.05227
15406,601018,2020-12-31,0.048208
15407,601019,2016-12-31,0.106426
15408,601019,2017-12-31,0.116601
15409,601019,2018-12-31,0.105513
15410,601019,2019-12-31,0.100291
15411,601019,2020-12-31,0.082693
15412,601021,2016-12-31,0.053287
15413,601021,2017-12-31,0.062689
15414,601021,2018-12-31,0.06371
15415,601021,2019-12-31,0.065718
15416,601021,2020-12-31,-0.019133
15417,601028,2016-12-31,-0.202663
15418,601028,2017-12-31,0.028839
15419,601028,2018-12-31,0.003403
15420,601028,2019-12-31,-0.000761
15421,601028,2020-12-31,0.039447
15422,601038,2016-12-31,0.017059
15423,601038,2017-12-31,0.002761
15424,601038,2018-12-31,-0.100205
15425,601038,2019-12-31,0.010215
15426,601038,2020-12-31,0.023441
15427,601058,2016-12-31,0.02866
15428,601058,2017-12-31,0.022617
15429,601058,2018-12-31,0.0433
15430,601058,2019-12-31,0.071833
15431,601058,2020-12-31,0.078122
15432,601068,2016-12-31,0.029765
15433,601068,2017-12-31,0.01833
15434,601068,2018-12-31,0.010809
15435,601068,2019-12-31,0.004237
15436,601068,2020-12-31,-0.033596
15437,601069,2016-12-31,0.048355
15438,601069,2017-12-31,0.008448
15439,601069,2018-12-31,0.003776
15440,601069,2019-12-31,0.015453
15441,601069,2020-12-31,0.028873
15442,601086,2016-12-31,0.041533
15443,601086,2017-12-31,0.048609
15444,601086,2018-12-31,0.049813
15445,601086,2019-12-31,0.042604
15446,601086,2020-12-31,0.037477
15447,601088,2016-12-31,0.052479
15448,601088,2017-12-31,0.094925
15449,601088,2018-12-31,0.093629
15450,601088,2019-12-31,0.089969
15451,601088,2020-12-31,0.084634
15452,601098,2016-12-31,0.107553
15453,601098,2017-12-31,0.084251
15454,601098,2018-12-31,0.068662
15455,601098,2019-12-31,0.066911
15456,601098,2020-12-31,0.068795
15457,601100,2016-12-31,0.013612
15458,601100,2017-12-31,0.067106
15459,601100,2018-12-31,0.124663
15460,601100,2019-12-31,0.165388
15461,601100,2020-12-31,0.237436
15462,601101,2016-12-31,0.002325
15463,601101,2017-12-31,0.04066
15464,601101,2018-12-31,0.045336
15465,601101,2019-12-31,0.019809
15466,601101,2020-12-31,0.002498
15467,601106,2016-12-31,-0.169089
15468,601106,2017-12-31,0.002369
15469,601106,2018-12-31,0.001958
15470,601106,2019-12-31,0.003824
15471,601106,2020-12-31,0.003987
15472,601107,2016-12-31,0.032137
15473,601107,2017-12-31,0.027424
15474,601107,2018-12-31,0.025559
15475,601107,2019-12-31,0.030568
15476,601107,2020-12-31,0.018697
15477,601111,2016-12-31,0.035464
15478,601111,2017-12-31,0.037567
15479,601111,2018-12-31,0.034209
15480,601111,2019-12-31,0.026961
15481,601111,2020-12-31,-0.054717
15482,601116,2016-12-31,0.036875
15483,601116,2017-12-31,0.039925
15484,601116,2018-12-31,0.03099
15485,601116,2019-12-31,0.035699
15486,601116,2020-12-31,0.027023
15487,601117,2016-12-31,0.021436
15488,601117,2017-12-31,0.018628
15489,601117,2018-12-31,0.022547
15490,601117,2019-12-31,0.030883
15491,601117,2020-12-31,0.030509
15492,601118,2016-12-31,0.00483
15493,601118,2017-12-31,-0.020414
15494,601118,2018-12-31,0.015652
15495,601118,2019-12-31,0.007306
15496,601118,2020-12-31,0.003819
15497,601126,2016-12-31,0.051103
15498,601126,2017-12-31,0.041743
15499,601126,2018-12-31,0.036063
15500,601126,2019-12-31,0.031258
15501,601126,2020-12-31,0.053164
15502,601127,2016-12-31,0.039356
15503,601127,2017-12-31,0.050579
15504,601127,2018-12-31,0.020201
15505,601127,2019-12-31,0.003023
15506,601127,2020-12-31,-0.079513
15507,601137,2016-12-31,0.06169
15508,601137,2017-12-31,0.064691
15509,601137,2018-12-31,0.066804
15510,601137,2019-12-31,0.063817
15511,601137,2020-12-31,0.051381
15512,601138,2016-12-31,0.117261
15513,601138,2017-12-31,0.114088
15514,601138,2018-12-31,0.096836
15515,601138,2019-12-31,0.091607
15516,601138,2020-12-31,0.080843
15517,601139,2016-12-31,0.048516
15518,601139,2017-12-31,0.050739
15519,601139,2018-12-31,0.05584
15520,601139,2019-12-31,0.051679
15521,601139,2020-12-31,0.056722
15522,601155,2016-12-31,0.036917
15523,601155,2017-12-31,0.043672
15524,601155,2018-12-31,0.047519
15525,601155,2019-12-31,0.033643
15526,601155,2020-12-31,0.032936
15527,601156,2018-12-31,
15528,601156,2019-12-31,0.134429
15529,601156,2020-12-31,0.350882
15530,601158,2016-12-31,0.053688
15531,601158,2017-12-31,0.102475
15532,601158,2018-12-31,0.069428
15533,601158,2019-12-31,0.079943
15534,601158,2020-12-31,0.076836
15535,601163,2016-12-31,0.074735
15536,601163,2017-12-31,0.034824
15537,601163,2018-12-31,0.03319
15538,601163,2019-12-31,0.057254
15539,601163,2020-12-31,0.06683
15540,601168,2016-12-31,0.003343
15541,601168,2017-12-31,0.007843
15542,601168,2018-12-31,-0.05052
15543,601168,2019-12-31,0.032049
15544,601168,2020-12-31,0.029132
15545,601177,2016-12-31,0.004833
15546,601177,2017-12-31,0.007294
15547,601177,2018-12-31,0.008041
15548,601177,2019-12-31,0.00858
15549,601177,2020-12-31,0.029829
15550,601179,2016-12-31,0.033748
15551,601179,2017-12-31,0.025491
15552,601179,2018-12-31,0.015791
15553,601179,2019-12-31,0.009752
15554,601179,2020-12-31,0.007536
15555,601186,2016-12-31,0.020407
15556,601186,2017-12-31,0.0214
15557,601186,2018-12-31,0.022809
15558,601186,2019-12-31,0.022636
15559,601186,2020-12-31,0.022124
15560,601188,2016-12-31,0.055868
15561,601188,2017-12-31,0.073175
15562,601188,2018-12-31,0.064197
15563,601188,2019-12-31,0.084512
15564,601188,2020-12-31,0.044804
15565,601199,2016-12-31,0.080187
15566,601199,2017-12-31,0.051833
15567,601199,2018-12-31,0.041903
15568,601199,2019-12-31,0.050281
15569,601199,2020-12-31,0.046752
15570,601200,2016-12-31,0.048169
15571,601200,2017-12-31,0.049934
15572,601200,2018-12-31,0.049178
15573,601200,2019-12-31,0.03982
15574,601200,2020-12-31,0.031121
15575,601208,2016-12-31,0.019895
15576,601208,2017-12-31,0.034441
15577,601208,2018-12-31,0.010573
15578,601208,2019-12-31,0.022452
15579,601208,2020-12-31,0.047438
15580,601212,2016-12-31,0.010893
15581,601212,2017-12-31,0.008281
15582,601212,2018-12-31,0.004874
15583,601212,2019-12-31,0.00529
15584,601212,2020-12-31,0.004086
15585,601216,2016-12-31,0.08224
15586,601216,2017-12-31,0.106225
15587,601216,2018-12-31,0.09703
15588,601216,2019-12-31,0.087928
15589,601216,2020-12-31,0.146757
15590,601218,2016-12-31,0.030009
15591,601218,2017-12-31,0.000505
15592,601218,2018-12-31,-0.01547
15593,601218,2019-12-31,0.014492
15594,601218,2020-12-31,0.053583
15595,601222,2016-12-31,0.050853
15596,601222,2017-12-31,0.048555
15597,601222,2018-12-31,0.044686
15598,601222,2019-12-31,0.040271
15599,601222,2020-12-31,0.053735
15600,601225,2016-12-31,0.047563
15601,601225,2017-12-31,0.157971
15602,601225,2018-12-31,0.141005
15603,601225,2019-12-31,0.134559
15604,601225,2020-12-31,0.143377
15605,601226,2016-12-31,-0.011253
15606,601226,2017-12-31,0.004889
15607,601226,2018-12-31,0.007325
15608,601226,2019-12-31,0.009687
15609,601226,2020-12-31,0.010895
