,Stkcd,Time,BP
13924,601999,2018-12-31,0.849177
13925,601999,2019-12-31,0.787205
13926,601999,2020-12-31,0.81639
13927,603000,2016-12-31,0.184209
13928,603000,2017-12-31,0.288184
13929,603000,2018-12-31,0.460947
13930,603000,2019-12-31,0.203451
13931,603000,2020-12-31,0.250649
13932,603001,2016-12-31,0.521542
13933,603001,2017-12-31,0.755899
13934,603001,2018-12-31,0.983858
13935,603001,2019-12-31,1.041449
13936,603001,2020-12-31,1.199092
13937,603002,2016-12-31,0.334421
13938,603002,2017-12-31,0.380325
13939,603002,2018-12-31,0.658893
13940,603002,2019-12-31,0.560203
13941,603002,2020-12-31,0.640708
13942,603003,2016-12-31,0.71538
13943,603003,2017-12-31,0.892102
13944,603003,2018-12-31,1.306736
13945,603003,2019-12-31,1.120825
13946,603003,2020-12-31,1.184426
13947,603005,2016-12-31,0.461546
13948,603005,2017-12-31,0.308838
13949,603005,2018-12-31,0.608305
13950,603005,2019-12-31,0.246367
13951,603005,2020-12-31,0.177247
13952,603006,2016-12-31,0.384191
13953,603006,2017-12-31,0.711114
13954,603006,2018-12-31,0.893707
13955,603006,2019-12-31,0.737946
13956,603006,2020-12-31,0.692954
13957,603008,2016-12-31,0.536832
13958,603008,2017-12-31,0.614495
13959,603008,2018-12-31,0.860851
13960,603008,2019-12-31,0.6792
13961,603008,2020-12-31,0.63688
13962,603009,2016-12-31,0.560255
13963,603009,2017-12-31,0.502963
13964,603009,2018-12-31,0.913171
13965,603009,2019-12-31,0.86116
13966,603009,2020-12-31,0.86767
13967,603010,2016-12-31,0.269013
13968,603010,2017-12-31,0.260111
13969,603010,2018-12-31,0.484866
13970,603010,2019-12-31,0.433439
13971,603010,2020-12-31,0.284172
13972,603011,2016-12-31,0.550216
13973,603011,2017-12-31,0.428285
13974,603011,2018-12-31,0.911656
13975,603011,2019-12-31,0.807855
13976,603011,2020-12-31,0.791744
13977,603012,2016-12-31,0.557876
13978,603012,2017-12-31,0.734495
13979,603012,2018-12-31,0.670941
13980,603012,2019-12-31,0.6564
13981,603012,2020-12-31,0.868663
13982,603013,2018-12-31,0.89906
13983,603013,2019-12-31,0.927973
13984,603013,2020-12-31,0.931526
13985,603015,2016-12-31,0.475302
13986,603015,2017-12-31,0.64137
13987,603015,2018-12-31,0.571265
13988,603015,2019-12-31,0.559319
13989,603015,2020-12-31,0.630887
13990,603016,2016-12-31,0.400966
13991,603016,2017-12-31,0.305997
13992,603016,2018-12-31,0.555422
13993,603016,2019-12-31,0.36834
13994,603016,2020-12-31,0.268949
13995,603017,2016-12-31,0.639141
13996,603017,2017-12-31,0.649943
13997,603017,2018-12-31,0.778261
13998,603017,2019-12-31,0.78988
13999,603017,2020-12-31,0.850726
14000,603018,2016-12-31,0.578719
14001,603018,2017-12-31,0.580615
14002,603018,2018-12-31,0.700328
14003,603018,2019-12-31,0.815289
14004,603018,2020-12-31,0.776483
14005,603019,2016-12-31,0.425975
14006,603019,2017-12-31,0.310118
14007,603019,2018-12-31,0.40907
14008,603019,2019-12-31,0.387454
14009,603019,2020-12-31,0.38253
14010,603020,2016-12-31,0.435377
14011,603020,2017-12-31,0.64811
14012,603020,2018-12-31,0.916296
14013,603020,2019-12-31,0.886043
14014,603020,2020-12-31,0.790626
14015,603021,2016-12-31,0.51986
14016,603021,2017-12-31,0.737306
14017,603021,2018-12-31,0.860805
14018,603021,2019-12-31,0.727365
14019,603021,2020-12-31,0.89802
14020,603022,2016-12-31,0.358791
14021,603022,2017-12-31,0.565564
14022,603022,2018-12-31,0.524616
14023,603022,2019-12-31,0.308574
14024,603022,2020-12-31,0.333221
14025,603023,2016-12-31,0.258548
14026,603023,2017-12-31,0.423032
14027,603023,2018-12-31,0.451668
14028,603023,2019-12-31,0.359278
14029,603023,2020-12-31,0.317388
14030,603025,2016-12-31,0.477348
14031,603025,2017-12-31,0.622925
14032,603025,2018-12-31,0.191345
14033,603025,2019-12-31,0.233714
14034,603025,2020-12-31,0.081674
14035,603026,2016-12-31,0.329677
14036,603026,2017-12-31,0.530455
14037,603026,2018-12-31,0.557151
14038,603026,2019-12-31,0.38833
14039,603026,2020-12-31,0.292682
14040,603027,2016-12-31,0.394435
14041,603027,2017-12-31,0.378772
14042,603027,2018-12-31,0.557114
14043,603027,2019-12-31,0.200363
14044,603027,2020-12-31,0.087536
14045,603028,2016-12-31,0.40609
14046,603028,2017-12-31,0.535476
14047,603028,2018-12-31,0.669626
14048,603028,2019-12-31,0.316074
14049,603028,2020-12-31,0.418924
14050,603029,2016-12-31,0.489886
14051,603029,2017-12-31,0.665757
14052,603029,2018-12-31,0.863057
14053,603029,2019-12-31,0.683073
14054,603029,2020-12-31,0.741853
14055,603030,2016-12-31,0.735182
14056,603030,2017-12-31,0.812031
14057,603030,2018-12-31,0.910149
14058,603030,2019-12-31,0.939495
14059,603030,2020-12-31,1.001874
14060,603031,2016-12-31,0.603723
14061,603031,2017-12-31,0.704515
14062,603031,2018-12-31,0.827086
14063,603031,2019-12-31,0.46863
14064,603031,2020-12-31,0.466573
14065,603033,2016-12-31,0.58995
14066,603033,2017-12-31,0.713195
14067,603033,2018-12-31,0.782218
14068,603033,2019-12-31,0.734229
14069,603033,2020-12-31,0.551765
14070,603035,2017-12-31,0.85586
14071,603035,2018-12-31,0.894808
14072,603035,2019-12-31,0.940443
14073,603035,2020-12-31,0.88236
14074,603036,2016-12-31,0.512523
14075,603036,2017-12-31,0.620788
14076,603036,2018-12-31,0.78294
14077,603036,2019-12-31,0.520957
14078,603036,2020-12-31,0.672092
14079,603037,2017-12-31,0.636553
14080,603037,2018-12-31,0.609294
14081,603037,2019-12-31,0.579507
14082,603037,2020-12-31,0.538141
14083,603038,2017-12-31,0.700359
14084,603038,2018-12-31,0.854946
14085,603038,2019-12-31,0.81276
14086,603038,2020-12-31,0.742625
14087,603039,2017-12-31,0.58978
14088,603039,2018-12-31,0.38264
14089,603039,2019-12-31,0.377138
14090,603039,2020-12-31,0.119714
14091,603040,2017-12-31,0.439048
14092,603040,2018-12-31,0.577053
14093,603040,2019-12-31,0.53278
14094,603040,2020-12-31,0.348647
14095,603041,2017-12-31,0.674992
14096,603041,2018-12-31,0.721358
14097,603041,2019-12-31,0.668843
14098,603041,2020-12-31,0.463328
14099,603042,2017-12-31,0.659448
14100,603042,2018-12-31,0.700983
14101,603042,2019-12-31,0.722932
14102,603042,2020-12-31,0.648386
14103,603043,2017-12-31,0.734585
14104,603043,2018-12-31,0.473821
14105,603043,2019-12-31,0.484102
14106,603043,2020-12-31,0.226728
14107,603045,2018-12-31,0.722294
14108,603045,2019-12-31,0.632481
14109,603045,2020-12-31,0.767888
14110,603050,2017-12-31,0.75953
14111,603050,2018-12-31,0.783124
14112,603050,2019-12-31,0.875625
14113,603050,2020-12-31,0.765808
14114,603053,2019-12-31,0.830461
14115,603053,2020-12-31,0.588695
14116,603055,2017-12-31,0.79579
14117,603055,2018-12-31,0.879349
14118,603055,2019-12-31,0.906246
14119,603055,2020-12-31,0.741787
14120,603056,2018-12-31,0.869347
14121,603056,2019-12-31,0.858305
14122,603056,2020-12-31,0.860106
14123,603058,2016-12-31,0.686327
14124,603058,2017-12-31,0.292533
14125,603058,2018-12-31,0.376953
14126,603058,2019-12-31,0.519848
14127,603058,2020-12-31,0.474819
14128,603059,2018-12-31,0.721725
14129,603059,2019-12-31,0.720761
14130,603059,2020-12-31,0.813181
14131,603060,2016-12-31,0.429838
14132,603060,2017-12-31,0.554732
14133,603060,2018-12-31,0.641374
14134,603060,2019-12-31,0.236985
14135,603060,2020-12-31,0.264609
14136,603063,2017-12-31,0.791634
14137,603063,2018-12-31,0.968883
14138,603063,2019-12-31,0.831066
14139,603063,2020-12-31,0.436488
14140,603066,2016-12-31,0.325656
14141,603066,2017-12-31,0.449027
14142,603066,2018-12-31,0.662031
14143,603066,2019-12-31,0.522732
14144,603066,2020-12-31,0.480543
14145,603067,2016-12-31,0.469132
14146,603067,2017-12-31,0.566583
14147,603067,2018-12-31,0.702801
14148,603067,2019-12-31,0.538407
14149,603067,2020-12-31,0.590643
14150,603068,2019-12-31,0.362736
14151,603068,2020-12-31,0.245887
14152,603069,2016-12-31,0.590905
14153,603069,2017-12-31,0.532438
14154,603069,2018-12-31,0.788193
14155,603069,2019-12-31,0.495964
14156,603069,2020-12-31,0.23774
14157,603076,2017-12-31,0.744114
14158,603076,2018-12-31,0.841198
14159,603076,2019-12-31,0.837936
14160,603076,2020-12-31,0.40544
14161,603077,2016-12-31,0.624974
14162,603077,2017-12-31,0.672371
14163,603077,2018-12-31,0.810861
14164,603077,2019-12-31,0.899805
14165,603077,2020-12-31,0.922812
14166,603078,2017-12-31,0.486096
14167,603078,2018-12-31,0.516951
14168,603078,2019-12-31,0.445915
14169,603078,2020-12-31,0.342564
14170,603079,2017-12-31,0.535218
14171,603079,2018-12-31,0.796917
14172,603079,2019-12-31,0.569891
14173,603079,2020-12-31,0.417546
14174,603080,2018-12-31,0.73508
14175,603080,2019-12-31,0.687327
14176,603080,2020-12-31,0.823614
14177,603081,2017-12-31,0.70218
14178,603081,2018-12-31,0.851984
14179,603081,2019-12-31,0.832642
14180,603081,2020-12-31,0.716811
14181,603083,2017-12-31,0.72506
14182,603083,2018-12-31,0.758135
14183,603083,2019-12-31,0.545183
14184,603083,2020-12-31,0.646493
14185,603085,2016-12-31,0.473938
14186,603085,2017-12-31,0.468789
14187,603085,2018-12-31,0.785742
14188,603085,2019-12-31,0.521962
14189,603085,2020-12-31,0.524434
14190,603086,2017-12-31,0.737724
14191,603086,2018-12-31,0.701288
14192,603086,2019-12-31,0.741514
14193,603086,2020-12-31,0.756245
14194,603087,2020-12-31,0.592256
14195,603088,2016-12-31,0.364215
14196,603088,2017-12-31,0.204262
14197,603088,2018-12-31,0.516208
14198,603088,2019-12-31,0.496644
14199,603088,2020-12-31,0.44947
14200,603089,2017-12-31,0.695027
14201,603089,2018-12-31,0.875191
14202,603089,2019-12-31,0.809129
14203,603089,2020-12-31,0.57062
14204,603090,2016-12-31,0.324462
14205,603090,2017-12-31,0.494594
14206,603090,2018-12-31,0.668467
14207,603090,2019-12-31,0.399823
14208,603090,2020-12-31,0.414309
14209,603095,2020-12-31,0.903534
14210,603096,2017-12-31,0.489717
14211,603096,2018-12-31,0.431162
14212,603096,2019-12-31,0.484761
14213,603096,2020-12-31,0.309539
14214,603098,2016-12-31,0.661615
14215,603098,2017-12-31,0.766913
14216,603098,2018-12-31,0.830543
14217,603098,2019-12-31,0.591638
14218,603098,2020-12-31,0.73333
14219,603099,2016-12-31,0.40044
14220,603099,2017-12-31,0.333509
14221,603099,2018-12-31,0.488105
14222,603099,2019-12-31,0.456149
14223,603099,2020-12-31,0.525178
14224,603100,2016-12-31,0.642498
14225,603100,2017-12-31,0.787585
14226,603100,2018-12-31,0.918378
14227,603100,2019-12-31,0.826621
14228,603100,2020-12-31,0.76579
14229,603101,2016-12-31,0.638048
14230,603101,2017-12-31,0.804808
14231,603101,2018-12-31,0.848178
14232,603101,2019-12-31,0.700776
14233,603101,2020-12-31,0.828116
14234,603103,2017-12-31,0.704077
14235,603103,2018-12-31,0.777088
14236,603103,2019-12-31,0.755537
14237,603103,2020-12-31,0.2597
14238,603105,2018-12-31,0.741245
14239,603105,2019-12-31,0.669898
14240,603105,2020-12-31,0.594984
14241,603106,2017-12-31,0.63571
14242,603106,2018-12-31,0.783222
14243,603106,2019-12-31,0.765548
14244,603106,2020-12-31,0.671509
14245,603108,2016-12-31,0.58485
14246,603108,2017-12-31,0.810535
14247,603108,2018-12-31,0.89249
14248,603108,2019-12-31,0.800996
14249,603108,2020-12-31,0.809234
14250,603109,2019-12-31,0.736854
14251,603109,2020-12-31,0.760854
14252,603110,2017-12-31,0.583835
14253,603110,2018-12-31,0.687385
14254,603110,2019-12-31,0.548886
14255,603110,2020-12-31,0.183608
14256,603111,2016-12-31,0.356019
14257,603111,2017-12-31,0.626763
14258,603111,2018-12-31,0.745
14259,603111,2019-12-31,0.680897
14260,603111,2020-12-31,0.720284
14261,603112,2020-12-31,0.8728
14262,603113,2017-12-31,0.801762
14263,603113,2018-12-31,0.844476
14264,603113,2019-12-31,0.926514
14265,603113,2020-12-31,0.710568
14266,603115,2019-12-31,0.680229
14267,603115,2020-12-31,0.773359
14268,603116,2016-12-31,0.630596
14269,603116,2017-12-31,0.78401
14270,603116,2018-12-31,0.897942
14271,603116,2019-12-31,0.904678
14272,603116,2020-12-31,1.019529
14273,603117,2016-12-31,0.604211
14274,603117,2017-12-31,0.805618
14275,603117,2018-12-31,1.025857
14276,603117,2019-12-31,1.007084
14277,603117,2020-12-31,1.039741
14278,603118,2016-12-31,0.67424
14279,603118,2017-12-31,0.85828
14280,603118,2018-12-31,0.956952
14281,603118,2019-12-31,0.659797
14282,603118,2020-12-31,0.723178
14283,603121,2019-12-31,0.608772
14284,603121,2020-12-31,0.661775
14285,603123,2016-12-31,0.740887
14286,603123,2017-12-31,0.839577
14287,603123,2018-12-31,1.007536
14288,603123,2019-12-31,0.941989
14289,603123,2020-12-31,0.846208
14290,603126,2016-12-31,0.629135
14291,603126,2017-12-31,0.438119
14292,603126,2018-12-31,0.730234
14293,603126,2019-12-31,0.796267
14294,603126,2020-12-31,0.722071
14295,603127,2017-12-31,0.485124
14296,603127,2018-12-31,0.327827
14297,603127,2019-12-31,0.25459
14298,603127,2020-12-31,0.086805
14299,603128,2016-12-31,0.497081
14300,603128,2017-12-31,0.576208
14301,603128,2018-12-31,0.801207
14302,603128,2019-12-31,0.743682
14303,603128,2020-12-31,0.500949
14304,603129,2017-12-31,0.717099
14305,603129,2018-12-31,0.789388
14306,603129,2019-12-31,0.528272
14307,603129,2020-12-31,0.161329
14308,603131,2016-12-31,0.375468
14309,603131,2017-12-31,0.503351
14310,603131,2018-12-31,0.715596
14311,603131,2019-12-31,0.696209
14312,603131,2020-12-31,0.233972
14313,603133,2017-12-31,0.414023
14314,603133,2018-12-31,0.521147
14315,603133,2019-12-31,0.431604
14316,603133,2020-12-31,0.51566
14317,603136,2017-12-31,0.632696
14318,603136,2018-12-31,0.756968
14319,603136,2019-12-31,0.702172
14320,603136,2020-12-31,0.457473
14321,603138,2017-12-31,0.359204
14322,603138,2018-12-31,0.469135
14323,603138,2019-12-31,0.426404
14324,603138,2020-12-31,0.188711
14325,603139,2017-12-31,0.721782
14326,603139,2018-12-31,0.786329
14327,603139,2019-12-31,0.749683
14328,603139,2020-12-31,0.684972
14329,603155,2020-12-31,0.715214
14330,603156,2018-12-31,0.908061
14331,603156,2019-12-31,0.577909
14332,603156,2020-12-31,0.543602
14333,603158,2016-12-31,0.335256
14334,603158,2017-12-31,0.517234
14335,603158,2018-12-31,0.392944
14336,603158,2019-12-31,0.540584
14337,603158,2020-12-31,0.501124
14338,603159,2016-12-31,0.204327
14339,603159,2017-12-31,0.512295
14340,603159,2018-12-31,0.626811
14341,603159,2019-12-31,0.324144
14342,603159,2020-12-31,0.349638
14343,603160,2016-12-31,0.425195
14344,603160,2017-12-31,0.177303
14345,603160,2018-12-31,0.248746
14346,603160,2019-12-31,0.083406
14347,603160,2020-12-31,0.136489
14348,603161,2018-12-31,0.939903
14349,603161,2019-12-31,0.92522
14350,603161,2020-12-31,0.874968
14351,603165,2017-12-31,0.467793
14352,603165,2018-12-31,0.799748
14353,603165,2019-12-31,0.834404
14354,603165,2020-12-31,0.601072
14355,603166,2016-12-31,0.651009
14356,603166,2017-12-31,0.546082
14357,603166,2018-12-31,0.772285
14358,603166,2019-12-31,0.700714
14359,603166,2020-12-31,0.731236
14360,603167,2016-12-31,0.637753
14361,603167,2017-12-31,0.664556
14362,603167,2018-12-31,0.875327
14363,603167,2019-12-31,0.780072
14364,603167,2020-12-31,0.90264
14365,603168,2016-12-31,0.355912
14366,603168,2017-12-31,0.499443
14367,603168,2018-12-31,0.710556
14368,603168,2019-12-31,0.551835
14369,603168,2020-12-31,0.577678
14370,603169,2017-12-31,0.674617
14371,603169,2018-12-31,0.818289
14372,603169,2019-12-31,0.732144
14373,603169,2020-12-31,0.769702
14374,603177,2017-12-31,0.559165
14375,603177,2018-12-31,0.769221
14376,603177,2019-12-31,0.746941
14377,603177,2020-12-31,0.476156
14378,603178,2017-12-31,0.797673
14379,603178,2018-12-31,0.882402
14380,603178,2019-12-31,0.810624
14381,603178,2020-12-31,0.629111
14382,603179,2017-12-31,0.735136
14383,603179,2018-12-31,0.81983
14384,603179,2019-12-31,0.816479
14385,603179,2020-12-31,0.477321
14386,603180,2017-12-31,0.438031
14387,603180,2018-12-31,0.698624
14388,603180,2019-12-31,0.748906
14389,603180,2020-12-31,0.516155
14390,603181,2017-12-31,0.634463
14391,603181,2018-12-31,0.730165
14392,603181,2019-12-31,0.590217
14393,603181,2020-12-31,0.315185
14394,603183,2017-12-31,0.545266
14395,603183,2018-12-31,0.5153
14396,603183,2019-12-31,0.707841
14397,603183,2020-12-31,0.663558
14398,603185,2018-12-31,0.600608
14399,603185,2019-12-31,0.799021
14400,603185,2020-12-31,0.35607
14401,603186,2017-12-31,0.739979
14402,603186,2018-12-31,0.744702
14403,603186,2019-12-31,0.502824
14404,603186,2020-12-31,0.525273
14405,603187,2018-12-31,0.756402
14406,603187,2019-12-31,0.575245
14407,603187,2020-12-31,0.359023
14408,603188,2016-12-31,0.4854
14409,603188,2017-12-31,0.437244
14410,603188,2018-12-31,0.809816
14411,603188,2019-12-31,0.847525
14412,603188,2020-12-31,0.843973
14413,603189,2016-12-31,0.317394
14414,603189,2017-12-31,0.381029
14415,603189,2018-12-31,0.520224
14416,603189,2019-12-31,0.25006
14417,603189,2020-12-31,0.261604
14418,603192,2018-12-31,0.768526
14419,603192,2019-12-31,0.790771
14420,603192,2020-12-31,0.872295
14421,603195,2020-12-31,0.523005
14422,603196,2017-12-31,0.708925
14423,603196,2018-12-31,0.696227
14424,603196,2019-12-31,0.729207
14425,603196,2020-12-31,0.673424
14426,603197,2017-12-31,0.65268
14427,603197,2018-12-31,0.684692
14428,603197,2019-12-31,0.615945
14429,603197,2020-12-31,0.54637
14430,603198,2016-12-31,0.67129
14431,603198,2017-12-31,0.740074
14432,603198,2018-12-31,0.480505
14433,603198,2019-12-31,0.38416
14434,603198,2020-12-31,0.244903
14435,603199,2016-12-31,0.324477
14436,603199,2017-12-31,0.424537
14437,603199,2018-12-31,0.566247
14438,603199,2019-12-31,0.504835
14439,603199,2020-12-31,0.610464
14440,603200,2017-12-31,0.577912
14441,603200,2018-12-31,0.600814
14442,603200,2019-12-31,0.732421
14443,603200,2020-12-31,0.407928
14444,603203,2016-12-31,0.356148
14445,603203,2017-12-31,0.387537
14446,603203,2018-12-31,0.577578
14447,603203,2019-12-31,0.256532
14448,603203,2020-12-31,0.303267
14449,603208,2017-12-31,0.740387
14450,603208,2018-12-31,0.851428
14451,603208,2019-12-31,0.733434
14452,603208,2020-12-31,0.297232
14453,603212,2020-12-31,0.705396
14454,603214,2018-12-31,0.667073
14455,603214,2019-12-31,0.487304
14456,603214,2020-12-31,0.585243
14457,603217,2019-12-31,0.811056
14458,603217,2020-12-31,0.866984
14459,603218,2016-12-31,0.71342
14460,603218,2017-12-31,0.706283
14461,603218,2018-12-31,0.815108
14462,603218,2019-12-31,0.77904
14463,603218,2020-12-31,0.367457
14464,603220,2018-12-31,0.677936
14465,603220,2019-12-31,0.510905
14466,603220,2020-12-31,0.684354
14467,603221,2020-12-31,0.809005
14468,603222,2016-12-31,0.336668
14469,603222,2017-12-31,0.540202
14470,603222,2018-12-31,0.391759
14471,603222,2019-12-31,0.111999
14472,603222,2020-12-31,0.41133
14473,603223,2016-12-31,0.288062
14474,603223,2017-12-31,0.474477
14475,603223,2018-12-31,0.672383
14476,603223,2019-12-31,0.701696
14477,603223,2020-12-31,0.302808
14478,603225,2017-12-31,0.851652
14479,603225,2018-12-31,0.94146
14480,603225,2019-12-31,0.971587
14481,603225,2020-12-31,0.797493
14482,603226,2017-12-31,0.673973
14483,603226,2018-12-31,0.802234
14484,603226,2019-12-31,0.690072
14485,603226,2020-12-31,0.567497
14486,603227,2016-12-31,0.515783
14487,603227,2017-12-31,0.634963
14488,603227,2018-12-31,0.773207
14489,603227,2019-12-31,0.696781
14490,603227,2020-12-31,0.719527
14491,603228,2017-12-31,0.685138
14492,603228,2018-12-31,0.706645
14493,603228,2019-12-31,0.644142
14494,603228,2020-12-31,0.39345
14495,603229,2017-12-31,0.579385
14496,603229,2018-12-31,0.658496
14497,603229,2019-12-31,0.502888
14498,603229,2020-12-31,0.161908
14499,603232,2017-12-31,0.523402
14500,603232,2018-12-31,0.476751
14501,603232,2019-12-31,0.30334
14502,603232,2020-12-31,0.321864
14503,603233,2017-12-31,0.765212
14504,603233,2018-12-31,0.760202
14505,603233,2019-12-31,0.6558
14506,603233,2020-12-31,0.211879
14507,603236,2019-12-31,0.509309
14508,603236,2020-12-31,0.276568
14509,603238,2017-12-31,0.738713
14510,603238,2018-12-31,0.817089
14511,603238,2019-12-31,0.858969
14512,603238,2020-12-31,0.479548
14513,603239,2016-12-31,0.693327
14514,603239,2017-12-31,0.536211
14515,603239,2018-12-31,0.653551
14516,603239,2019-12-31,0.370012
14517,603239,2020-12-31,0.232402
14518,603256,2019-12-31,0.62152
14519,603256,2020-12-31,0.695742
14520,603258,2016-12-31,0.365946
14521,603258,2017-12-31,0.526886
14522,603258,2018-12-31,0.624652
14523,603258,2019-12-31,0.401611
14524,603258,2020-12-31,0.358628
14525,603259,2018-12-31,0.785898
14526,603259,2019-12-31,0.26268
14527,603259,2020-12-31,0.212597
14528,603260,2017-12-31,0.806381
14529,603260,2018-12-31,0.659316
14530,603260,2019-12-31,0.701091
14531,603260,2020-12-31,0.481023
14532,603266,2017-12-31,0.702875
14533,603266,2018-12-31,0.805219
14534,603266,2019-12-31,0.775785
14535,603266,2020-12-31,0.534171
14536,603267,2019-12-31,0.595753
14537,603267,2020-12-31,0.145599
14538,603268,2016-12-31,0.32643
14539,603268,2017-12-31,0.583998
14540,603268,2018-12-31,0.481145
14541,603268,2019-12-31,0.490377
14542,603268,2020-12-31,0.453759
14543,603269,2017-12-31,0.751089
14544,603269,2018-12-31,0.842501
14545,603269,2019-12-31,0.807589
14546,603269,2020-12-31,0.837165
14547,603277,2017-12-31,0.659712
14548,603277,2018-12-31,0.76654
14549,603277,2019-12-31,0.737556
14550,603277,2020-12-31,0.516703
14551,603278,2017-12-31,0.766097
14552,603278,2018-12-31,0.832311
14553,603278,2019-12-31,0.900319
14554,603278,2020-12-31,0.901513
14555,603279,2019-12-31,0.887223
14556,603279,2020-12-31,0.711804
14557,603283,2017-12-31,0.704854
14558,603283,2018-12-31,0.723546
14559,603283,2019-12-31,0.66737
14560,603283,2020-12-31,0.368913
14561,603286,2017-12-31,0.437357
14562,603286,2018-12-31,0.594512
14563,603286,2019-12-31,0.632005
14564,603286,2020-12-31,0.481049
14565,603288,2016-12-31,0.659078
14566,603288,2017-12-31,0.109137
14567,603288,2018-12-31,0.104893
14568,603288,2019-12-31,0.082935
14569,603288,2020-12-31,0.044802
14570,603289,2017-12-31,0.629992
14571,603289,2018-12-31,0.690019
14572,603289,2019-12-31,0.656609
14573,603289,2020-12-31,0.573289
14574,603290,2020-12-31,0.132264
14575,603297,2018-12-31,0.640573
14576,603297,2019-12-31,0.503766
14577,603297,2020-12-31,0.536234
14578,603298,2016-12-31,0.739218
14579,603298,2017-12-31,0.754325
14580,603298,2018-12-31,0.867623
14581,603298,2019-12-31,0.656426
14582,603298,2020-12-31,0.38665
14583,603299,2016-12-31,0.781805
14584,603299,2017-12-31,0.738079
14585,603299,2018-12-31,0.936152
14586,603299,2019-12-31,0.886329
14587,603299,2020-12-31,0.885479
14588,603300,2016-12-31,0.657716
14589,603300,2017-12-31,1.024178
14590,603300,2018-12-31,1.302973
14591,603300,2019-12-31,0.630002
14592,603300,2020-12-31,0.845257
14593,603301,2018-12-31,0.783036
14594,603301,2019-12-31,0.806464
14595,603301,2020-12-31,0.581344
14596,603303,2017-12-31,0.798143
14597,603303,2018-12-31,0.871821
14598,603303,2019-12-31,0.875741
14599,603303,2020-12-31,0.661676
14600,603305,2017-12-31,0.494317
14601,603305,2018-12-31,0.586875
14602,603305,2019-12-31,0.567536
14603,603305,2020-12-31,0.301061
14604,603306,2016-12-31,0.412827
14605,603306,2017-12-31,0.366506
14606,603306,2018-12-31,0.551841
14607,603306,2019-12-31,0.588658
14608,603306,2020-12-31,0.37506
14609,603308,2017-12-31,0.647764
14610,603308,2018-12-31,0.99975
14611,603308,2019-12-31,0.726862
14612,603308,2020-12-31,0.446112
14613,603309,2016-12-31,0.375672
14614,603309,2017-12-31,0.509775
14615,603309,2018-12-31,0.590742
14616,603309,2019-12-31,0.434373
14617,603309,2020-12-31,0.413247
14618,603311,2016-12-31,0.314103
14619,603311,2017-12-31,0.437515
14620,603311,2018-12-31,0.423961
14621,603311,2019-12-31,0.442158
14622,603311,2020-12-31,0.445852
14623,603313,2016-12-31,0.51306
14624,603313,2017-12-31,0.578908
14625,603313,2018-12-31,0.757062
14626,603313,2019-12-31,0.500664
14627,603313,2020-12-31,0.474811
14628,603315,2016-12-31,0.376724
14629,603315,2017-12-31,0.654251
14630,603315,2018-12-31,0.479701
14631,603315,2019-12-31,0.532183
14632,603315,2020-12-31,0.578212
14633,603316,2017-12-31,0.709898
14634,603316,2018-12-31,0.813492
14635,603316,2019-12-31,0.798025
14636,603316,2020-12-31,0.812662
14637,603317,2019-12-31,0.56179
14638,603317,2020-12-31,0.309816
14639,603318,2016-12-31,0.454866
14640,603318,2017-12-31,0.585931
14641,603318,2018-12-31,0.347043
14642,603318,2019-12-31,0.306511
14643,603318,2020-12-31,0.674911
14644,603319,2016-12-31,0.491108
14645,603319,2017-12-31,0.481675
14646,603319,2018-12-31,0.685014
14647,603319,2019-12-31,0.629019
14648,603319,2020-12-31,0.461044
14649,603320,2017-12-31,0.599778
14650,603320,2018-12-31,0.646872
14651,603320,2019-12-31,0.77058
14652,603320,2020-12-31,0.608493
14653,603321,2017-12-31,0.691823
14654,603321,2018-12-31,0.779386
14655,603321,2019-12-31,0.743714
14656,603321,2020-12-31,0.558881
14657,603326,2017-12-31,0.659192
14658,603326,2018-12-31,0.72683
14659,603326,2019-12-31,0.684984
14660,603326,2020-12-31,0.538199
14661,603327,2019-12-31,0.547333
14662,603327,2020-12-31,0.517528
14663,603328,2016-12-31,0.724845
14664,603328,2017-12-31,0.367248
14665,603328,2018-12-31,0.501307
14666,603328,2019-12-31,0.362302
14667,603328,2020-12-31,0.479771
14668,603329,2017-12-31,0.791311
14669,603329,2018-12-31,0.80732
14670,603329,2019-12-31,0.664944
14671,603329,2020-12-31,0.610646
14672,603330,2017-12-31,0.683796
14673,603330,2018-12-31,0.722053
14674,603330,2019-12-31,0.718935
14675,603330,2020-12-31,0.264856
14676,603331,2017-12-31,0.691488
14677,603331,2018-12-31,0.789414
14678,603331,2019-12-31,0.828019
14679,603331,2020-12-31,0.675531
14680,603332,2019-12-31,0.77437
14681,603332,2020-12-31,0.88733
14682,603333,2016-12-31,0.300282
14683,603333,2017-12-31,0.487505
14684,603333,2018-12-31,0.657911
14685,603333,2019-12-31,0.440506
14686,603333,2020-12-31,0.686688
14687,603335,2017-12-31,0.608702
14688,603335,2018-12-31,0.545676
14689,603335,2019-12-31,0.549605
14690,603335,2020-12-31,0.385826
14691,603336,2016-12-31,0.361206
14692,603336,2017-12-31,0.456415
14693,603336,2018-12-31,0.575661
14694,603336,2019-12-31,0.325429
14695,603336,2020-12-31,0.377294
14696,603337,2017-12-31,0.66593
14697,603337,2018-12-31,0.633121
14698,603337,2019-12-31,0.705216
14699,603337,2020-12-31,0.326139
14700,603338,2016-12-31,0.395048
